ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,raw_data,career_g,career_per,career_ws,career_ws48,career_per_greater_or_equal_13,careerws_pergame_greater_or_equal_03,career_ws48_greater_or_equal_055
1986009,0.777777778,0.799740765,0.574938575,0.573426573,0,0,0.651408451,0.629526462,0,0.682352941,0.162576687,0.290540541,0.442922374,0.62987013,0.732824427,0.541876047,0.681948424,0,0.840862423,0.939698492,0.535211268,0.684848485,0.166666667,1985-86,0.364583333,0.746478873,Power Forward and Small Forward,Right,1962-12-17,1986,9,0,Ohio State University,1,398,11.1,9.8,0.066,no,no,yes
1986010,0.972222222,0.858068697,0.813267813,0.702797203,0,0,0.517605634,0.504178273,0,0.221848739,0.395705521,0.358108108,0.02283105,0.694805195,0.58778626,0.672529313,0.786532951,0,0.833675565,0.831658291,0.546478873,0.139393939,0.333333333,1985-86,0.145833333,0.394366197,Point Guard,Left,1963-09-28,1986,10,1,Duke University,1,541,14.7,21.8,0.07,yes,yes,yes
1986011,0.805555556,0.74206092,0.422604423,0.331002331,0,0,0.355633803,0.473537604,0,0.366386555,0.358895706,0.189189189,0.269406393,0,0.824427481,0.367671692,0.868194842,0,0.609856263,0.846733668,0.346478873,0.327272727,0.354166667,1985-86,0.458333333,0.718309859,Center and Power Forward,Right,1964-05-16,1986,11,0,Georgia Institute of Technology,1,748,12.8,41.5,0.121,no,yes,yes
1986012,0.888888889,0.827608555,0.660933661,0.629370629,0,0,0.422535211,0.431754875,0,0.509243697,0.371165644,0.304054054,0.100456621,0.616883117,0.816793893,0.546063652,0.713467049,0,0.794661191,0.866834171,0.478873239,0.436363636,0.34375,1985-86,0.479166667,0.605633803,Small Forward,Right,1966-10-26,1986,12,1,Louisiana State University,1,435,14.6,19.9,0.087,yes,yes,yes
1986013,0.75,0.670123137,0.530712531,0.470862471,0,0,0.429577465,0.467966574,0,0.115966387,0,0.554054054,0.00456621,0.681818182,0.664122137,0.458961474,0.766475645,0,0.745379877,0.811557789,0.464788732,0.072727273,0,1985-86,0.270833333,0.394366197,Point Guard,Right,1964-01-06,1986,13,1,Syracuse University,1,194,12.4,1.9,0.023,no,no,no
1986014,0.861111111,0.854180169,0.803439803,0.637529138,0,0,0.612676056,0.690807799,0,0.653781513,0,0.202702703,0.347031963,0.714285714,0.72519084,0.688442211,0.856733524,0,0.72073922,0.91959799,0.625352113,0.593939394,0,1985-86,0.385416667,0.605633803,Power Forward and Small Forward,Left,1964-05-14,1986,14,1,St. John's University,1,205,16.6,8.2,0.081,yes,yes,yes
1986015,0.694444444,0.723914452,0.749385749,0.672494172,0,0,0.394366197,0.395543175,0,0.324369748,0.346625767,0.533783784,0.086757991,0.577922078,0.610687023,0.599664992,0.757879656,0,0.810061602,0.934673367,0.656338028,0.333333333,0.395833333,1985-86,0.270833333,0.464788732,Shooting Guard,Right,1964-06-25,1986,15,1,Virginia Polytechnic Institute and State University,1,1083,16,41.5,0.085,yes,yes,yes
1986016,0.694444444,0.646143876,0.486486486,0.473193473,0,0,0.485915493,0.512534819,0,0.275630252,0,0.364864865,0.050228311,0,0.740458015,0.442211055,0.699140401,0,0.770020534,0.834170854,0.478873239,0.272727273,0,1985-86,0.3125,0.535211268,Small Forward,Right,1964-07-02,1986,16,0,Saint Joseph's University,1,69,9.3,-0.3,-0.033,no,no,no
1986017,0.888888889,0.834737524,0.55036855,0.515151515,0,0,0.605633803,0.623955432,0,0.611764706,0,0,0,0,0,0.514237856,0.726361032,0,0.788501027,0.874371859,0.450704225,0.533333333,0,1985-86,0.364583333,0.577464789,Power Forward and Small Forward,Right,1963-07-14,1986,17,1,Villanova University,1,299,13.8,10,0.07,yes,yes,yes
1986018,0.972222222,0.773169151,0.643734644,0.571095571,0,0,0.570422535,0.548746518,0,0.401680672,0.079754601,0.398648649,0.123287671,0.5,0.908396947,0.569514238,0.766475645,0,0.843942505,0.748743719,0.461971831,0.296969697,0.072916667,1985-86,0.395833333,0.605633803,Power Forward,Right,1963-12-11,1986,18,0,Duke University,1,325,13,8.4,0.073,yes,no,yes
1986019,0.944444444,0.788075178,0.542997543,0.447552448,0,0,0.492957746,0.545961003,0,0.494117647,0.463190184,0.222972973,0.287671233,0.922077922,0.961832061,0.48241206,0.8252149,0,0.733059548,0.783919598,0.397183099,0.393939394,0.40625,1985-86,0.291666667,0.577464789,Small Forward,Right,1963-12-01,1986,19,1,University of Louisville,1,300,13.2,9.6,0.069,yes,yes,yes
1986020,0.666666667,0.701231367,0.577395577,0.474358974,0,0,0.454225352,0.431754875,0,0.389915966,0.125766871,0.189189189,0.178082192,0.551948052,0.679389313,0.496649916,0.826647564,0,0.854209446,0.93718593,0.56056338,0.424242424,0.145833333,1985-86,0.270833333,0.577464789,Small Forward,Right,1964-01-03,1986,20,1,University of Alabama,1,505,11.9,20.8,0.084,no,yes,yes
1986021,0.916666667,0.815942968,0.680589681,0.632867133,0,0,0.313380282,0.328690808,0,0.331092437,0,0.459459459,0.073059361,0.37012987,0.755725191,0.567839196,0.730659026,0,0.77412731,0.831658291,0.484507042,0.248484848,0,1985-86,0.291666667,0.535211268,Small Forward and Shooting Guard,Right,1962-09-13,1986,21,1,"University of Nevada, Las Vegas",1,164,9.8,0.8,0.022,no,no,no
1986022,0.722222222,0.7595593,0.813267813,0.696969697,0,0,0.661971831,0.582172702,0,0.210084034,0.622699387,0.364864865,0.00456621,0.668831169,0.435114504,0.706867672,0.793696275,0,0.924024641,0.949748744,0.749295775,0.187878788,0.677083333,1985-86,0.21875,0.352112676,Point Guard,Right,1964-03-05,1986,22,1,Michigan State University,1,600,14.4,30.4,0.087,yes,yes,yes
1986025,0.805555556,0.780298121,0.572481572,0.513986014,0,0,0.436619718,0.403899721,0,0.141176471,0.45398773,0.432432432,0.02283105,0.564935065,0.465648855,0.489112228,0.756446991,0,0.877823409,0.889447236,0.467605634,0.090909091,0.458333333,1985-86,0.177083333,0.323943662,Point Guard,Right,1964-02-15,1986,25,1,Georgia Institute of Technology,1,722,19.6,71.1,0.158,yes,yes,yes
1986026,0.944444444,0.668178872,0.442260442,0.34965035,0,0,0.320422535,0.356545961,0,0.423529412,0.174846626,0.087837838,0.205479452,0.448051948,0.923664122,0.372696817,0.859598854,0,0.729979466,0.663316583,0.304225352,0.327272727,0.15625,1985-86,0.552083333,0.788732394,Center,Right,1962-11-07,1986,26,1,University of Kansas,1,474,7.4,4,0.045,no,no,no
1986027,0.805555556,0,0.815724816,0.6002331,0,0,0.580985915,0.701949861,0,1,0.079754601,0.412162162,0.242009132,0.753246753,0.816793893,0.689279732,0.924068768,0,0.6724846,0,0.664788732,1,0.083333333,1985-86,0.364583333,0.577464789,Power Forward and Small Forward,Right,1961-05-13,1986,27,0,Southeastern Oklahoma State University,1,911,14.6,89.8,0.15,yes,yes,yes
1986028,0.75,0.724562541,0.633906634,0.51981352,0,0,0.679577465,0.707520891,0,0.594957983,0.150306748,0.216216216,0.04109589,0.363636364,0.603053435,0.588777219,0.828080229,0,0.780287474,0.876884422,0.602816901,0.612121212,0.15625,1985-86,0.40625,0.647887324,Power Forward,Right,1964-09-23,1986,28,0,University of Montana,1,420,12,15.6,0.082,no,yes,yes
1986029,0.694444444,0.727802981,0.621621622,0.56993007,0,0,0.538732394,0.479108635,0,0.351260504,0.085889571,0.243243243,0.132420091,0.37012987,0.679389313,0.546901173,0.740687679,0,0.9137577,0.939698492,0.597183099,0.363636364,0.09375,1985-86,0.270833333,0.577464789,Small Forward and Shooting Guard,Right,1963-11-28,1986,29,0,University of Richmond,1,1159,12.9,50.3,0.085,no,yes,yes
1986030,0.805555556,0.782890473,0.312039312,0.305361305,0,0,0.232394366,0.250696379,0,0.243697479,0.714723926,0.608108108,0.123287671,0.636363636,0.671755725,0.262981575,0.694842407,0,0.752566735,0.891959799,0.242253521,0.2,0.71875,1985-86,0.291666667,0.507042254,Point Guard and Shooting Guard,Right,1964-08-03,1986,30,0,North Carolina State University,1,796,14.5,50.2,0.118,yes,yes,yes
1986032,0.638888889,0.480233312,0.41031941,0.357808858,0,0,0.348591549,0.403899721,0,0.317647059,0,0.344594595,0.141552511,0.363636364,0.648854962,0.357621441,0.779369628,0,0.701232033,0.665829146,0.414084507,0.351515152,0,1984-85,0.364583333,0.605633803,Power Forward,Right,1965-10-03,1986,32,0,University of Georgia,1,8,15.3,0,-0.015,yes,no,no
1986033,0.75,0.662994167,0.614250614,0.461538462,0,0,0.440140845,0.456824513,0,0.470588235,0.064417178,0.155405405,0.191780822,0.435064935,0.854961832,0.518425461,0.904011461,0,0.782340862,0.804020101,0.526760563,0.472727273,0.072916667,1985-86,0.666666667,0.746478873,Center,Right,1964-04-01,1986,33,0,Eastern Illinois University,1,684,11.9,24.7,0.068,no,yes,yes
1986034,0.666666667,0.667530784,0.562653563,0.51048951,0,0,0.429577465,0.412256267,0,0.403361345,0,0.094594595,0.114155251,0.467532468,0.732824427,0.496649916,0.749283668,0,0.845995893,0.891959799,0.56056338,0.442424242,0,1985-86,0.4375,0.676056338,Power Forward,Right,1963-12-30,1986,34,0,"University of California, Irvine",1,69,9.7,0.4,0.032,no,no,no
1986035,0.944444444,0.85029164,0.540540541,0.517482517,0,0,0.482394366,0.442896936,0,0.188235294,0.506134969,0.351351351,0.0456621,0.805194805,0.702290076,0.478224456,0.709169054,0,0.885010267,0.844221106,0.394366197,0.109090909,0.4375,1985-86,0.239583333,0.507042254,Shooting Guard,Right,1963-02-20,1986,35,1,University of Louisville,1,53,10.6,0.4,0.039,no,no,no
1986039,0.75,0.655865198,0.503685504,0.448717949,0,0,0.242957746,0.242339833,0,0.284033613,0.40797546,0.27027027,0.068493151,0.454545455,0.526717557,0.396147404,0.76217765,0,0.814168378,0.793969849,0.4,0.260606061,0.4375,1985-86,0.385416667,0.577464789,Small Forward,Right,1964-07-22,1986,39,0,Syracuse University,1,379,10.5,4.9,0.041,no,no,no
1986041,0.722222222,0.754374595,0.442260442,0.451048951,0,0,0.397887324,0.415041783,0,0.4,0.303680982,0.405405405,0.328767123,0.584415584,0.625954198,0.391122278,0.666189112,0,0.778234086,0.942211055,0.408450704,0.406060606,0.333333333,1985-86,0.364583333,0.507042254,Small Forward and Shooting Guard,Right,1964-01-30,1986,41,0,Jacksonville University,1,375,15.7,12.3,0.076,yes,yes,yes
1986043,0.777777778,0.659105638,0.511056511,0.48018648,0,0,0.464788732,0.506963788,0,0.36302521,0.119631902,0.074324324,0.187214612,0.474025974,0.824427481,0.453936348,0.723495702,0,0.744353183,0.773869347,0.445070423,0.333333333,0.125,1985-86,0.479166667,0.718309859,Center,Right,1962-06-08,1986,43,0,University of Texas at El Paso,1,275,9.8,1.4,0.022,no,no,no
1986044,0.75,0.619572262,0.481572482,0.459207459,0,0,0.411971831,0.431754875,0,0.2,0.23006135,0.364864865,0.02283105,0.428571429,0.618320611,0.421273032,0.712034384,0,0.775154004,0.751256281,0.425352113,0.163636364,0.239583333,1985-86,0.239583333,0.507042254,Shooting Guard and Small Forward,Right,1963-12-15,1986,44,0,Georgetown University,1,740,10,11.7,0.042,no,no,no
1986045,0.666666667,0.651328581,0.584766585,0.554778555,0,0,0.464788732,0.479108635,0,0.072268908,0,0.263513514,0.03196347,0.668831169,0.580152672,0.504187605,0.716332378,0,0.787474333,0.871859296,0.569014085,0.03030303,0,1985-86,0.21875,0.422535211,Shooting Guard,Left,1964-03-09,1986,45,0,Loyola Marymount University,1,42,6,0,-0.003,no,no,no
1986046,0.777777778,0.796500324,0.434889435,0.431235431,0,0,0.341549296,0.348189415,0,0.196638655,0.671779141,0.432432432,0.03652968,0.506493506,0.717557252,0.372696817,0.684813754,0,0.796714579,0.934673367,0.363380282,0.151515152,0.6875,1985-86,0.270833333,0.422535211,Shooting Guard and Point Guard,Right,1963-05-03,1986,46,0,Iowa State University,1,1077,17.7,108.9,0.154,yes,yes,yes
1986047,0.75,0.613739469,0.319410319,0.303030303,0,0,0.271126761,0.264623955,0,0.090756303,0,0.290540541,0.01369863,0.571428571,0.603053435,0.27721943,0.716332378,0,0.832648871,0.743718593,0.273239437,0.042424242,0,1985-86,0.239583333,0.394366197,Point Guard,Right,1964-07-13,1986,47,0,Georgetown University,1,89,7.7,-0.2,-0.011,no,no,no
1986048,0.666666667,0.654569021,0.628992629,0.587412587,0,0,0.25,0.239554318,0,0.361344538,0,0.209459459,0.03652968,0.461038961,0.603053435,0.483249581,0.727793696,0,0.848049281,0.874371859,0.543661972,0.393939394,0,1985-86,0.3125,0.577464789,Small Forward,Right,1963-02-16,1986,48,0,Loyola Marymount University,1,6,-2.2,-0.2,-0.223,no,no,no
1986050,0.444444444,0.37265068,0.307125307,0.277389277,0,0,0.295774648,0.537604457,0,0.050420168,0,0.155405405,0.00456621,0.350649351,0.435114504,0.286432161,0.752148997,0,0.44661191,0.688442211,0.445070423,0.036363636,0,1985-86,0.291666667,0.464788732,Point Guard and Shooting Guard,Right,1964-03-22,1986,50,0,"California State University, Fullerton",1,22,6.4,-0.2,-0.038,no,no,no
1986051,0.833333333,0.690213869,0.488943489,0.37995338,0,0,0.323943662,0.456824513,0,0.403361345,0,0,0.164383562,0,0.816793893,0.405360134,0.873925501,0,0.575975359,0.763819095,0.371830986,0.351515152,0,1985-86,0.572916667,0.605633803,Power Forward and Small Forward,Left,1963-08-14,1986,51,0,Bradley University,1,21,3.5,0,0.012,no,no,no
1986052,0.75,0.680492547,0.43980344,0.432400932,0,0,0.440140845,0.506963788,0,0.151260504,0,0.243243243,0.03196347,0.564935065,0.595419847,0.399497487,0.690544413,0,0.705338809,0.824120603,0.402816901,0.109090909,0,1985-86,0.291666667,0.422535211,Point Guard,Right,1964-07-16,1986,52,0,George Mason University,1,24,10,0.3,0.032,no,no,no
1986053,0.694444444,0.723266364,0.518427518,0.440559441,0,0,0.64084507,0.679665738,0,0.346218487,0.196319018,0.182432432,0.050228311,0.5,0.694656489,0.501675042,0.799426934,1,0.765913758,0.934673367,0.546478873,0.357575758,0.21875,1985-86,0.40625,0.647887324,Power Forward and Center,Right,1963-12-24,1986,53,0,"University of California, Irvine",1,191,11.9,8,0.095,no,yes,yes
1986054,0.694444444,0.61309138,0.43980344,0.388111888,0,0,0.401408451,0.423398329,0,0.124369748,0,0.310810811,0.03652968,0.564935065,0.633587786,0.390284757,0.770773639,0,0.770020534,0.791457286,0.41971831,0.090909091,0,1985-86,0.21875,0.507042254,Shooting Guard,Right,1963-03-02,1986,54,1,Pepperdine University,1,1,-11.4,0,-0.397,no,no,no
1986055,0.722222222,0.653272845,0.535626536,0.398601399,0,0,0.362676056,0.426183844,0,0.388235294,0.095092025,0.209459459,0.228310502,0.506493506,0.687022901,0.44639866,0.91260745,0,0.690965092,0.816582915,0.467605634,0.393939394,0.104166667,1985-86,0.4375,0.605633803,Power Forward,Right,1964-05-23,1986,55,0,Old Dominion University,1,494,13,16.9,0.082,yes,yes,yes
1986057,0.75,0.69345431,0.28992629,0.289044289,0,0,0.165492958,0.167130919,0,0.131092437,0,0.594594595,0.0456621,0.357142857,0.511450382,0.2319933,0.681948424,0,0.803901437,0.83919598,0.225352113,0.090909091,0,1985-86,0.291666667,0.422535211,Shooting Guard,Right,1964-04-09,1986,57,1,University of Illinois at Urbana-Champaign,1,8,5.7,-0.2,-0.082,no,no,no
1986058,0.944444444,0.706416073,0.533169533,0.488344988,0,0,0.419014085,0.445682451,0,0.295798319,0,0,0,0,0,0.458123953,0.742120344,0,0.76386037,0.701005025,0.377464789,0.212121212,0,1985-86,0.291666667,0.507042254,Shooting Guard,Right,1964-07-21,1986,58,0,Duke University,1,22,6.7,-0.4,-0.058,no,no,no
1986061,0.694444444,0.692806222,0.42997543,0.389277389,0,0,0.355633803,0.423398329,0,0.336134454,0.067484663,0.101351351,0.255707763,0.298701299,0.625954198,0.372696817,0.750716332,0,0.681724846,0.894472362,0.4,0.345454545,0.072916667,1985-86,0.479166667,0.718309859,Center,Right,1964-07-31,1986,61,0,University of Minnesota,1,136,11.8,2.5,0.079,no,no,yes
1986065,0.388888889,0.433570966,0.371007371,0.285547786,0,0,0.415492958,0.409470752,0,0.230252101,0.09202454,0.094594595,0.050228311,0.220779221,0.427480916,0.346733668,0.88252149,0,0.824435318,0.884422111,0.6,0.387878788,0.166666667,1985-86,0.479166667,0.718309859,Center,Right,1964-03-13,1986,65,0,University of Nebraska,1,169,11.3,3.6,0.072,no,no,yes
1986066,0.833333333,0.758263124,0.496314496,0.468531469,0,0,0.221830986,0.217270195,0,0.253781513,0.509202454,0.371621622,0.082191781,0.5,0.755725191,0.386097152,0.719197708,0,0.829568789,0.83919598,0.352112676,0.2,0.489583333,1985-86,0.270833333,0.535211268,Shooting Guard,Right,1963-11-09,1986,66,0,University of Oklahoma,1,461,11.7,12.3,0.07,no,no,yes
1986067,0.861111111,0.88139987,0.520884521,0.470862471,0,0,0.309859155,0.281337047,0,0.152941176,0,0.277027027,0.02283105,0.545454545,0.564885496,0.423785595,0.752148997,0,0.894250513,0.949748744,0.377464789,0.090909091,0,1985-86,0.3125,0.507042254,Shooting Guard,Right,1962-04-23,1986,67,0,St. John's University,1,7,22.2,0,0.084,yes,no,yes
1986069,0.805555556,0.736876215,0.481572482,0.477855478,0,0,0.288732394,0.267409471,0,0.095798319,0.803680982,0.587837838,0.01369863,0.694805195,0.603053435,0.391959799,0.684813754,0,0.876796715,0.83919598,0.369014085,0.042424242,0.802083333,1985-86,0.125,0.281690141,Point Guard,Right,1964-12-13,1986,69,0,University of Memphis,1,170,12,1.8,0.034,no,no,no
1986070,0.833333333,0.828256643,0.486486486,0.475524476,0,0,0.35915493,0.376044568,0,0.18487395,0.843558282,0.344594595,0,0,0.664122137,0.412060302,0.694842407,0,0.776180698,0.917085427,0.377464789,0.127272727,0.822916667,1985-86,0.145833333,0.281690141,Point Guard,Right,1963-08-18,1986,70,0,Bradley University,1,321,12.4,8.1,0.092,no,no,yes
1986074,0.75,0.328580687,0.189189189,0.172494172,0,0,0.084507042,0.08356546,0,0.132773109,0.141104294,0.114864865,0.100456621,0.292207792,0.442748092,0.144053601,0.744985673,0,0.821355236,0.396984925,0.135211268,0.090909091,0.145833333,1985-86,0.4375,0.676056338,Power Forward,Right,1964-01-04,1986,74,0,University of Illinois at Urbana-Champaign,1,39,11.2,0.1,0.017,no,no,no
1986077,0.694444444,0.434219054,0.353808354,0.2995338,0,0,0.394366197,0.370473538,0,0.169747899,0,0.128378378,0.00456621,0.279220779,0.511450382,0.32998325,0.802292264,0,0.864476386,0.560301508,0.352112676,0.145454545,0,1985-86,0.333333333,0.507042254,Shooting Guard,Right,1963-01-19,1986,77,0,Pepperdine University,1,91,11.1,0.8,0.036,no,no,no
1986085,0.805555556,0.729747246,0.69041769,0.722610723,0,0,0.348591549,0.359331476,0,0.211764706,0,0.304054054,0.02283105,0.461038961,0.732824427,0.548576214,0.648997135,0,0.787474333,0.831658291,0.523943662,0.163636364,0,1985-86,0.239583333,0.422535211,Point Guard,Right,1964-05-06,1986,85,0,University of Arkansas at Little Rock,1,8,10.6,0,-0.104,no,no,no
1986089,0.611111111,0.635774465,0.395577396,0.43006993,0,0,0.36971831,0.370473538,0,0.206722689,0,0.168918919,0.02739726,0.474025974,0.603053435,0.386934673,0.624641834,0,0.810061602,0.912060302,0.464788732,0.218181818,0,1985-86,0.291666667,0.577464789,Shooting Guard,Right,1963-07-21,1986,89,0,"University of California, Santa Barbara",1,93,9.7,0.1,0.007,no,no,no
1986095,0.777777778,0.506804925,0.366093366,0.29020979,0,0,0.316901408,0.314763231,0,0.245378151,0,0.155405405,0.04109589,0.298701299,0.641221374,0.319932998,0.856733524,0,0.81724846,0.595477387,0.309859155,0.206060606,0,1985-86,0.458333333,0.535211268,Small Forward,Right,1964-02-16,1986,95,1,University of Michigan,1,4,11.6,0,0.048,no,no,no
1986097,0.777777778,0.548282566,0.555282555,0.466200466,0,0,0.285211268,0.342618384,0,0.272268908,0.174846626,0.405405405,0.03652968,0.37012987,0.351145038,0.441373534,0.809455587,0,0.676591376,0.64321608,0.433802817,0.236363636,0.177083333,1985-86,0.364583333,0.535211268,Shooting Guard,Right,1964-01-19,1986,97,0,Cleveland State University,1,46,11,0.3,0.035,no,no,no
1986099,0.611111111,0.574206092,0.321867322,0.305361305,0,0,0.23943662,0.259052925,0,0.136134454,0,0,0,0,0,0.271356784,0.716332378,0,0.750513347,0.824120603,0.321126761,0.127272727,0,1985-86,0.177083333,0.394366197,Point Guard,Right,1964-05-30,1986,99,0,Boston College,1,13,5.3,-0.2,-0.069,no,no,no
1986100,0.333333333,0.342190538,0.253071253,0.244755245,0,0,0.214788732,0.309192201,0,0.223529412,0.033742331,0.087837838,0.050228311,0.324675325,0.419847328,0.218592965,0.702005731,0,0.564681725,0.781407035,0.41971831,0.43030303,0.0625,1985-86,0.5,0.605633803,Power Forward,Right,1962-11-04,1986,100,0,San Diego State University,1,29,4.7,-0.2,-0.037,no,no,no
1986120,0.805555556,0.740116656,0.562653563,0.5,0,0,0.686619718,0.727019499,0,0.43697479,0,0.277027027,0.073059361,0.603896104,0.717557252,0.541876047,0.76504298,0,0.766940452,0.844221106,0.518309859,0.4,0,1985-86,0.21875,0.535211268,Shooting Guard,Right,1963-09-15,1986,120,0,University of Arkansas at Little Rock,1,377,9.9,5.8,0.046,no,no,no
