ID,draft_g,mp,draft_fg,fga,3p,3pa,draft_ft,fta,orb,draft_trb,draft_ast,draft_stl,draft_blk,draft_tov,draft_pf,draft_pts,fg_per,3p_per,ft_per,mp_per,pts_per,trb_per,ast_per,season,weight,height,position,shoots,born,draft_year,pk,amature_honor,college,career_g,career_per,career_ws,career_ws48,career_ws_per_game,career_per_greater_than_15,ws_pergame_greater_than_0,ws48_greater_than_0
1985089,0.722222222,0.645495787,0.356265356,0.278554779,0,0,0.338028169,0.47632312,0,0.430252101,0,0.243243243,0.095890411,0.331168831,0.58778626,0.318257956,0.869627507,0,0.575975359,0.806532663,0.329577465,0.442424242,0,1984-85,0.270833333,0.577464789,Power Forward,Right,1965-03-10,1985,89,0,University of Arizona,58,11.4,1.4,0.112,0.0241379,no,yes,yes
1985090,0.638888889,0,0.668304668,0.562937063,0,0,0.612676056,0.593314763,0,0.433613445,0,0.256756757,0.109589041,0.454545455,0.603053435,0.596314908,0.806590258,0,0.838809035,0,0.698591549,0.503030303,0,1984-85,0.3125,0.605633803,Power Forward,Right,1963-03-28,1985,90,0,University of Texas at San Antonio,77,16.3,2.1,0.095,0.0272727,yes,yes,yes
1985091,0.777777778,0.7213221,0.265356265,0.228438228,0,0,0.200704225,0.253481894,0,0.364705882,0,0.087837838,0.136986301,0.318181818,0.709923664,0.22361809,0.789398281,0,0.642710472,0.846733668,0.211267606,0.339393939,0,1984-85,0.479166667,0.718309859,Power Forward,Right,1962-01-18,1985,91,0,North Carolina State University,3,58.3,0.1,0.627,0.0333333,yes,yes,yes
1985092,0.638888889,0.624108879,0.417690418,0.395104895,0,0,0.211267606,0.217270195,0,0.12605042,0,0.52027027,0.100456621,0,0,0.32998325,0.717765043,0,0.789527721,0.864321608,0.38028169,0.103030303,0,1984-85,0.3125,0.394366197,Point Guard,Right,1963-03-24,1985,92,0,University of South Alabama,3,-6.8,-0.1,-0.281,-0.0333333,no,no,no
1985139,0.638888889,0,0.493857494,0.41958042,0,0,0.429577465,0.459610028,0,0.433613445,0,0.351351351,0.178082192,0.428571429,0.671755725,0.433835846,0.799426934,0,0.758726899,0,0.504225352,0.503030303,0,1984-85,0.3125,0.535211268,Shooting Guard,Right,1963-03-28,1985,139,0,La Salle University,99,8.5,0,-0.003,0,no,no,no
1985144,0.694444444,0.545042126,0.525798526,0.504662005,0,0,0.376760563,0.428969359,0,0.154621849,0,0,0,0,0,0.443048576,0.70773639,0,0.713552361,0.703517588,0.478873239,0.127272727,0,1984-85,0.21875,0.464788732,Shooting Guard,Right,1961-10-03,1985,144,0,Alcorn State University,132,8.8,0.3,0.012,0.00227273,no,yes,yes
1985148,0.721340388,0.611928937,0.537927538,0.474821475,0,0,0.422423429,0.468364505,0,0.375163399,0.098743792,0.243028743,0.147785751,0.413007627,0.596752696,0.462391322,0.772183563,0,0.729881686,0.761545824,0.48562486,0.378354978,0.106316138,,0.479166667,0.605633803,Power Forward,Right,1960-01-10,1985,148,0,,49,5.7,-0.5,-0.029,-0.0102041,no,no,no
1985160,0.777777778,0.782890473,0.619164619,0.534965035,0,0,0.552816901,0.562674095,0,0.485714286,0.380368098,0.405405405,0,0,0,0.548576214,0.786532951,0,0.797741273,0.91959799,0.54084507,0.472727273,0.395833333,1984-85,0.364583333,0.507042254,Shooting Guard and Small Forward,Right,1963-11-26,1985,160,0,American International College,732,13.1,48.9,0.126,0.0668033,no,yes,yes
1986001,0.805555556,0.704471808,0.697788698,0.51048951,0,0,0.419014085,0.484679666,0,0.497478992,0.187116564,0.236486486,0.164383562,0.512987013,0.702290076,0.570351759,0.928366762,0,0.702258727,0.804020101,0.546478873,0.466666667,0.1875,1985-86,0.53125,0.746478873,Center,Right,1965-10-19,1986,1,1,University of North Carolina,548,18.9,65.2,0.156,0.118978,yes,yes,yes
1986003,0.805555556,0.767984446,0.592137592,0.5,0,0,0.411971831,0.490250696,0,0.368067227,0,0.195945946,0.136986301,0.532467532,0.503816794,0.496649916,0.805157593,0,0.68275154,0.876884422,0.473239437,0.327272727,0,1985-86,0.4375,0.718309859,Center,Right,1965-05-13,1986,3,1,North Carolina State University,72,7.6,-0.6,-0.046,-0.00833333,no,no,no
1986004,0.777777778,0.763447829,0.761670762,0.695804196,0,0,0.316901408,0.311977716,0,0.420168067,0.09202454,0.209459459,0.054794521,0.480519481,0.633587786,0.58961474,0.743553009,0,0.825462012,0.896984925,0.583098592,0.4,0.09375,1985-86,0.40625,0.605633803,Small Forward and Power Forward,Right,1964-06-27,1986,4,0,Auburn University,943,13.7,38.9,0.065,0.0412513,no,yes,yes
1986005,0.861111111,0.812702528,0.638820639,0.520979021,0,0,0.707746479,0.732590529,0,0.447058824,0.153374233,0.310810811,0.196347032,0.350649351,0.687022901,0.598827471,0.833810888,0,0.784394251,0.874371859,0.54084507,0.387878788,0.145833333,1985-86,0.364583333,0.605633803,Small Forward and Power Forward,Right,1964-08-18,1986,5,1,University of Kentucky,448,11.9,17.9,0.095,0.0399554,no,yes,yes
1986006,0.75,0.672715489,0.557739558,0.453379953,0,0,0.345070423,0.43454039,0,0.442016807,0.055214724,0.067567568,0.392694064,0.331168831,0.557251908,0.457286432,0.836676218,0,0.64476386,0.814070352,0.464788732,0.436363636,0.0625,1985-86,0.4375,0.746478873,Center,Right,1963-12-14,1986,6,1,University of Memphis,238,9.7,0.9,0.017,0.00378151,no,yes,yes
1986007,0.777777778,0.677252106,0.503685504,0.441724942,0,0,0.408450704,0.398328691,0,0.472268908,0.13803681,0.324324324,0.442922374,0.558441558,0.778625954,0.435510888,0.775071633,0,0.832648871,0.796482412,0.425352113,0.454545455,0.145833333,1985-86,0.458333333,0.718309859,Power Forward and Center,Right,1964-11-28,1986,7,1,University of Michigan,280,18.4,19.8,0.127,0.0707143,yes,yes,yes
1986008,0.722222222,0.741412832,0.766584767,0.666666667,0,0,0.468309859,0.557103064,0,0.591596639,0.40797546,0.682432432,0.324200913,0.571428571,0.641221374,0.628978224,0.780802292,0,0.68275154,0.927135678,0.664788732,0.63030303,0.447916667,1985-86,0.239583333,0.535211268,Point Guard and Shooting Guard,Right,1964-01-20,1986,8,1,Miami University,1009,15.6,65.8,0.101,0.0652131,yes,yes,yes
1986009,0.777777778,0.799740765,0.574938575,0.573426573,0,0,0.651408451,0.629526462,0,0.682352941,0.162576687,0.290540541,0.442922374,0.62987013,0.732824427,0.541876047,0.681948424,0,0.840862423,0.939698492,0.535211268,0.684848485,0.166666667,1985-86,0.364583333,0.746478873,Power Forward and Small Forward,Right,1962-12-17,1986,9,0,Ohio State University,398,11.1,9.8,0.066,0.0246231,no,yes,yes
1986010,0.972222222,0.858068697,0.813267813,0.702797203,0,0,0.517605634,0.504178273,0,0.221848739,0.395705521,0.358108108,0.02283105,0.694805195,0.58778626,0.672529313,0.786532951,0,0.833675565,0.831658291,0.546478873,0.139393939,0.333333333,1985-86,0.145833333,0.394366197,Point Guard,Left,1963-09-28,1986,10,1,Duke University,541,14.7,21.8,0.07,0.0402957,no,yes,yes
1986011,0.805555556,0.74206092,0.422604423,0.331002331,0,0,0.355633803,0.473537604,0,0.366386555,0.358895706,0.189189189,0.269406393,0,0.824427481,0.367671692,0.868194842,0,0.609856263,0.846733668,0.346478873,0.327272727,0.354166667,1985-86,0.458333333,0.718309859,Center and Power Forward,Right,1964-05-16,1986,11,0,Georgia Institute of Technology,748,12.8,41.5,0.121,0.0554813,no,yes,yes
1986012,0.888888889,0.827608555,0.660933661,0.629370629,0,0,0.422535211,0.431754875,0,0.509243697,0.371165644,0.304054054,0.100456621,0.616883117,0.816793893,0.546063652,0.713467049,0,0.794661191,0.866834171,0.478873239,0.436363636,0.34375,1985-86,0.479166667,0.605633803,Small Forward,Right,1966-10-26,1986,12,1,Louisiana State University,435,14.6,19.9,0.087,0.0457471,no,yes,yes
1986013,0.75,0.670123137,0.530712531,0.470862471,0,0,0.429577465,0.467966574,0,0.115966387,0,0.554054054,0.00456621,0.681818182,0.664122137,0.458961474,0.766475645,0,0.745379877,0.811557789,0.464788732,0.072727273,0,1985-86,0.270833333,0.394366197,Point Guard,Right,1964-01-06,1986,13,1,Syracuse University,194,12.4,1.9,0.023,0.00979381,no,yes,yes
1986014,0.861111111,0.854180169,0.803439803,0.637529138,0,0,0.612676056,0.690807799,0,0.653781513,0,0.202702703,0.347031963,0.714285714,0.72519084,0.688442211,0.856733524,0,0.72073922,0.91959799,0.625352113,0.593939394,0,1985-86,0.385416667,0.605633803,Power Forward and Small Forward,Left,1964-05-14,1986,14,1,St. John's University,205,16.6,8.2,0.081,0.04,yes,yes,yes
1986015,0.694444444,0.723914452,0.749385749,0.672494172,0,0,0.394366197,0.395543175,0,0.324369748,0.346625767,0.533783784,0.086757991,0.577922078,0.610687023,0.599664992,0.757879656,0,0.810061602,0.934673367,0.656338028,0.333333333,0.395833333,1985-86,0.270833333,0.464788732,Shooting Guard,Right,1964-06-25,1986,15,1,Virginia Polytechnic Institute and State University,1083,16,41.5,0.085,0.0383195,yes,yes,yes
1986016,0.694444444,0.646143876,0.486486486,0.473193473,0,0,0.485915493,0.512534819,0,0.275630252,0,0.364864865,0.050228311,0,0.740458015,0.442211055,0.699140401,0,0.770020534,0.834170854,0.478873239,0.272727273,0,1985-86,0.3125,0.535211268,Small Forward,Right,1964-07-02,1986,16,0,Saint Joseph's University,69,9.3,-0.3,-0.033,-0.00434783,no,no,no
1986017,0.888888889,0.834737524,0.55036855,0.515151515,0,0,0.605633803,0.623955432,0,0.611764706,0,0,0,0,0,0.514237856,0.726361032,0,0.788501027,0.874371859,0.450704225,0.533333333,0,1985-86,0.364583333,0.577464789,Power Forward and Small Forward,Right,1963-07-14,1986,17,1,Villanova University,299,13.8,10,0.07,0.0334448,no,yes,yes
1986018,0.972222222,0.773169151,0.643734644,0.571095571,0,0,0.570422535,0.548746518,0,0.401680672,0.079754601,0.398648649,0.123287671,0.5,0.908396947,0.569514238,0.766475645,0,0.843942505,0.748743719,0.461971831,0.296969697,0.072916667,1985-86,0.395833333,0.605633803,Power Forward,Right,1963-12-11,1986,18,0,Duke University,325,13,8.4,0.073,0.0258462,no,yes,yes
1986019,0.944444444,0.788075178,0.542997543,0.447552448,0,0,0.492957746,0.545961003,0,0.494117647,0.463190184,0.222972973,0.287671233,0.922077922,0.961832061,0.48241206,0.8252149,0,0.733059548,0.783919598,0.397183099,0.393939394,0.40625,1985-86,0.291666667,0.577464789,Small Forward,Right,1963-12-01,1986,19,1,University of Louisville,300,13.2,9.6,0.069,0.032,no,yes,yes
1986020,0.666666667,0.701231367,0.577395577,0.474358974,0,0,0.454225352,0.431754875,0,0.389915966,0.125766871,0.189189189,0.178082192,0.551948052,0.679389313,0.496649916,0.826647564,0,0.854209446,0.93718593,0.56056338,0.424242424,0.145833333,1985-86,0.270833333,0.577464789,Small Forward,Right,1964-01-03,1986,20,1,University of Alabama,505,11.9,20.8,0.084,0.0411881,no,yes,yes
1986021,0.916666667,0.815942968,0.680589681,0.632867133,0,0,0.313380282,0.328690808,0,0.331092437,0,0.459459459,0.073059361,0.37012987,0.755725191,0.567839196,0.730659026,0,0.77412731,0.831658291,0.484507042,0.248484848,0,1985-86,0.291666667,0.535211268,Small Forward and Shooting Guard,Right,1962-09-13,1986,21,1,"University of Nevada, Las Vegas",164,9.8,0.8,0.022,0.00487805,no,yes,yes
1986022,0.722222222,0.7595593,0.813267813,0.696969697,0,0,0.661971831,0.582172702,0,0.210084034,0.622699387,0.364864865,0.00456621,0.668831169,0.435114504,0.706867672,0.793696275,0,0.924024641,0.949748744,0.749295775,0.187878788,0.677083333,1985-86,0.21875,0.352112676,Point Guard,Right,1964-03-05,1986,22,1,Michigan State University,600,14.4,30.4,0.087,0.0506667,no,yes,yes
1986024,0.755128205,0.670561843,0.515327915,0.457450242,0,0,0.395991333,0.421898436,0,0.323904331,0.17357244,0.266528067,0.119353706,0.440859141,0.622783324,0.441979126,0.766100948,0,0.764413205,0.807769617,0.445157096,0.302750583,0.17724359,,0.6875,0.85915493,Center,Right,1964-12-19,1986,24,0,,470,21.2,47.3,0.2,0.100638,yes,yes,yes
1986025,0.805555556,0.780298121,0.572481572,0.513986014,0,0,0.436619718,0.403899721,0,0.141176471,0.45398773,0.432432432,0.02283105,0.564935065,0.465648855,0.489112228,0.756446991,0,0.877823409,0.889447236,0.467605634,0.090909091,0.458333333,1985-86,0.177083333,0.323943662,Point Guard,Right,1964-02-15,1986,25,1,Georgia Institute of Technology,722,19.6,71.1,0.158,0.0984765,yes,yes,yes
1986026,0.944444444,0.668178872,0.442260442,0.34965035,0,0,0.320422535,0.356545961,0,0.423529412,0.174846626,0.087837838,0.205479452,0.448051948,0.923664122,0.372696817,0.859598854,0,0.729979466,0.663316583,0.304225352,0.327272727,0.15625,1985-86,0.552083333,0.788732394,Center,Right,1962-11-07,1986,26,1,University of Kansas,474,7.4,4,0.045,0.00843882,no,yes,yes
1986027,0.805555556,0,0.815724816,0.6002331,0,0,0.580985915,0.701949861,0,1,0.079754601,0.412162162,0.242009132,0.753246753,0.816793893,0.689279732,0.924068768,0,0.6724846,0,0.664788732,1,0.083333333,1985-86,0.364583333,0.577464789,Power Forward and Small Forward,Right,1961-05-13,1986,27,0,Southeastern Oklahoma State University,911,14.6,89.8,0.15,0.098573,no,yes,yes
1986028,0.75,0.724562541,0.633906634,0.51981352,0,0,0.679577465,0.707520891,0,0.594957983,0.150306748,0.216216216,0.04109589,0.363636364,0.603053435,0.588777219,0.828080229,0,0.780287474,0.876884422,0.602816901,0.612121212,0.15625,1985-86,0.40625,0.647887324,Power Forward,Right,1964-09-23,1986,28,0,University of Montana,420,12,15.6,0.082,0.0371429,no,yes,yes
1986029,0.694444444,0.727802981,0.621621622,0.56993007,0,0,0.538732394,0.479108635,0,0.351260504,0.085889571,0.243243243,0.132420091,0.37012987,0.679389313,0.546901173,0.740687679,0,0.9137577,0.939698492,0.597183099,0.363636364,0.09375,1985-86,0.270833333,0.577464789,Small Forward and Shooting Guard,Right,1963-11-28,1986,29,0,University of Richmond,1159,12.9,50.3,0.085,0.0433995,no,yes,yes
1986030,0.805555556,0.782890473,0.312039312,0.305361305,0,0,0.232394366,0.250696379,0,0.243697479,0.714723926,0.608108108,0.123287671,0.636363636,0.671755725,0.262981575,0.694842407,0,0.752566735,0.891959799,0.242253521,0.2,0.71875,1985-86,0.291666667,0.507042254,Point Guard and Shooting Guard,Right,1964-08-03,1986,30,0,North Carolina State University,796,14.5,50.2,0.118,0.0630653,no,yes,yes
1986032,0.638888889,0.480233312,0.41031941,0.357808858,0,0,0.348591549,0.403899721,0,0.317647059,0,0.344594595,0.141552511,0.363636364,0.648854962,0.357621441,0.779369628,0,0.701232033,0.665829146,0.414084507,0.351515152,0,1984-85,0.364583333,0.605633803,Power Forward,Right,1965-10-03,1986,32,0,University of Georgia,8,15.3,0,-0.015,0,yes,no,no
1986033,0.75,0.662994167,0.614250614,0.461538462,0,0,0.440140845,0.456824513,0,0.470588235,0.064417178,0.155405405,0.191780822,0.435064935,0.854961832,0.518425461,0.904011461,0,0.782340862,0.804020101,0.526760563,0.472727273,0.072916667,1985-86,0.666666667,0.746478873,Center,Right,1964-04-01,1986,33,0,Eastern Illinois University,684,11.9,24.7,0.068,0.0361111,no,yes,yes
1986034,0.666666667,0.667530784,0.562653563,0.51048951,0,0,0.429577465,0.412256267,0,0.403361345,0,0.094594595,0.114155251,0.467532468,0.732824427,0.496649916,0.749283668,0,0.845995893,0.891959799,0.56056338,0.442424242,0,1985-86,0.4375,0.676056338,Power Forward,Right,1963-12-30,1986,34,0,"University of California, Irvine",69,9.7,0.4,0.032,0.0057971,no,yes,yes
1986035,0.944444444,0.85029164,0.540540541,0.517482517,0,0,0.482394366,0.442896936,0,0.188235294,0.506134969,0.351351351,0.0456621,0.805194805,0.702290076,0.478224456,0.709169054,0,0.885010267,0.844221106,0.394366197,0.109090909,0.4375,1985-86,0.239583333,0.507042254,Shooting Guard,Right,1963-02-20,1986,35,1,University of Louisville,53,10.6,0.4,0.039,0.00754717,no,yes,yes
1986039,0.75,0.655865198,0.503685504,0.448717949,0,0,0.242957746,0.242339833,0,0.284033613,0.40797546,0.27027027,0.068493151,0.454545455,0.526717557,0.396147404,0.76217765,0,0.814168378,0.793969849,0.4,0.260606061,0.4375,1985-86,0.385416667,0.577464789,Small Forward,Right,1964-07-22,1986,39,0,Syracuse University,379,10.5,4.9,0.041,0.0129288,no,yes,yes
1986041,0.722222222,0.754374595,0.442260442,0.451048951,0,0,0.397887324,0.415041783,0,0.4,0.303680982,0.405405405,0.328767123,0.584415584,0.625954198,0.391122278,0.666189112,0,0.778234086,0.942211055,0.408450704,0.406060606,0.333333333,1985-86,0.364583333,0.507042254,Small Forward and Shooting Guard,Right,1964-01-30,1986,41,0,Jacksonville University,375,15.7,12.3,0.076,0.0328,yes,yes,yes
1986043,0.777777778,0.659105638,0.511056511,0.48018648,0,0,0.464788732,0.506963788,0,0.36302521,0.119631902,0.074324324,0.187214612,0.474025974,0.824427481,0.453936348,0.723495702,0,0.744353183,0.773869347,0.445070423,0.333333333,0.125,1985-86,0.479166667,0.718309859,Center,Right,1962-06-08,1986,43,0,University of Texas at El Paso,275,9.8,1.4,0.022,0.00509091,no,yes,yes
1986044,0.75,0.619572262,0.481572482,0.459207459,0,0,0.411971831,0.431754875,0,0.2,0.23006135,0.364864865,0.02283105,0.428571429,0.618320611,0.421273032,0.712034384,0,0.775154004,0.751256281,0.425352113,0.163636364,0.239583333,1985-86,0.239583333,0.507042254,Shooting Guard and Small Forward,Right,1963-12-15,1986,44,0,Georgetown University,740,10,11.7,0.042,0.0158108,no,yes,yes
1986045,0.666666667,0.651328581,0.584766585,0.554778555,0,0,0.464788732,0.479108635,0,0.072268908,0,0.263513514,0.03196347,0.668831169,0.580152672,0.504187605,0.716332378,0,0.787474333,0.871859296,0.569014085,0.03030303,0,1985-86,0.21875,0.422535211,Shooting Guard,Left,1964-03-09,1986,45,0,Loyola Marymount University,42,6,0,-0.003,0,no,no,no
1986046,0.777777778,0.796500324,0.434889435,0.431235431,0,0,0.341549296,0.348189415,0,0.196638655,0.671779141,0.432432432,0.03652968,0.506493506,0.717557252,0.372696817,0.684813754,0,0.796714579,0.934673367,0.363380282,0.151515152,0.6875,1985-86,0.270833333,0.422535211,Shooting Guard and Point Guard,Right,1963-05-03,1986,46,0,Iowa State University,1077,17.7,108.9,0.154,0.101114,yes,yes,yes
1986047,0.75,0.613739469,0.319410319,0.303030303,0,0,0.271126761,0.264623955,0,0.090756303,0,0.290540541,0.01369863,0.571428571,0.603053435,0.27721943,0.716332378,0,0.832648871,0.743718593,0.273239437,0.042424242,0,1985-86,0.239583333,0.394366197,Point Guard,Right,1964-07-13,1986,47,0,Georgetown University,89,7.7,-0.2,-0.011,-0.00224719,no,no,no
1986048,0.666666667,0.654569021,0.628992629,0.587412587,0,0,0.25,0.239554318,0,0.361344538,0,0.209459459,0.03652968,0.461038961,0.603053435,0.483249581,0.727793696,0,0.848049281,0.874371859,0.543661972,0.393939394,0,1985-86,0.3125,0.577464789,Small Forward,Right,1963-02-16,1986,48,0,Loyola Marymount University,6,-2.2,-0.2,-0.223,-0.0333333,no,no,no
1986050,0.444444444,0.37265068,0.307125307,0.277389277,0,0,0.295774648,0.537604457,0,0.050420168,0,0.155405405,0.00456621,0.350649351,0.435114504,0.286432161,0.752148997,0,0.44661191,0.688442211,0.445070423,0.036363636,0,1985-86,0.291666667,0.464788732,Point Guard and Shooting Guard,Right,1964-03-22,1986,50,0,"California State University, Fullerton",22,6.4,-0.2,-0.038,-0.00909091,no,no,no
1986051,0.833333333,0.690213869,0.488943489,0.37995338,0,0,0.323943662,0.456824513,0,0.403361345,0,0,0.164383562,0,0.816793893,0.405360134,0.873925501,0,0.575975359,0.763819095,0.371830986,0.351515152,0,1985-86,0.572916667,0.605633803,Power Forward and Small Forward,Left,1963-08-14,1986,51,0,Bradley University,21,3.5,0,0.012,0,no,no,yes
1986052,0.75,0.680492547,0.43980344,0.432400932,0,0,0.440140845,0.506963788,0,0.151260504,0,0.243243243,0.03196347,0.564935065,0.595419847,0.399497487,0.690544413,0,0.705338809,0.824120603,0.402816901,0.109090909,0,1985-86,0.291666667,0.422535211,Point Guard,Right,1964-07-16,1986,52,0,George Mason University,24,10,0.3,0.032,0.0125,no,yes,yes
1986053,0.694444444,0.723266364,0.518427518,0.440559441,0,0,0.64084507,0.679665738,0,0.346218487,0.196319018,0.182432432,0.050228311,0.5,0.694656489,0.501675042,0.799426934,1,0.765913758,0.934673367,0.546478873,0.357575758,0.21875,1985-86,0.40625,0.647887324,Power Forward and Center,Right,1963-12-24,1986,53,0,"University of California, Irvine",191,11.9,8,0.095,0.0418848,no,yes,yes
1986054,0.694444444,0.61309138,0.43980344,0.388111888,0,0,0.401408451,0.423398329,0,0.124369748,0,0.310810811,0.03652968,0.564935065,0.633587786,0.390284757,0.770773639,0,0.770020534,0.791457286,0.41971831,0.090909091,0,1985-86,0.21875,0.507042254,Shooting Guard,Right,1963-03-02,1986,54,1,Pepperdine University,1,-11.4,0,-0.397,0,no,no,no
1986055,0.722222222,0.653272845,0.535626536,0.398601399,0,0,0.362676056,0.426183844,0,0.388235294,0.095092025,0.209459459,0.228310502,0.506493506,0.687022901,0.44639866,0.91260745,0,0.690965092,0.816582915,0.467605634,0.393939394,0.104166667,1985-86,0.4375,0.605633803,Power Forward,Right,1964-05-23,1986,55,0,Old Dominion University,494,13,16.9,0.082,0.0342105,no,yes,yes
1986057,0.75,0.69345431,0.28992629,0.289044289,0,0,0.165492958,0.167130919,0,0.131092437,0,0.594594595,0.0456621,0.357142857,0.511450382,0.2319933,0.681948424,0,0.803901437,0.83919598,0.225352113,0.090909091,0,1985-86,0.291666667,0.422535211,Shooting Guard,Right,1964-04-09,1986,57,1,University of Illinois at Urbana-Champaign,8,5.7,-0.2,-0.082,-0.025,no,no,no
1986058,0.944444444,0.706416073,0.533169533,0.488344988,0,0,0.419014085,0.445682451,0,0.295798319,0,0,0,0,0,0.458123953,0.742120344,0,0.76386037,0.701005025,0.377464789,0.212121212,0,1985-86,0.291666667,0.507042254,Shooting Guard,Right,1964-07-21,1986,58,0,Duke University,22,6.7,-0.4,-0.058,-0.0181818,no,no,no
1986060,0.755128205,0.670561843,0.515327915,0.457450242,0,0,0.395991333,0.421898436,0,0.323904331,0.17357244,0.266528067,0.119353706,0.440859141,0.622783324,0.441979126,0.766100948,0,0.764413205,0.807769617,0.445157096,0.302750583,0.17724359,,0.291666667,0.507042254,Shooting Guard,Right,1964-10-22,1986,60,0,,290,16.4,21.5,0.134,0.0741379,yes,yes,yes
1986061,0.694444444,0.692806222,0.42997543,0.389277389,0,0,0.355633803,0.423398329,0,0.336134454,0.067484663,0.101351351,0.255707763,0.298701299,0.625954198,0.372696817,0.750716332,0,0.681724846,0.894472362,0.4,0.345454545,0.072916667,1985-86,0.479166667,0.718309859,Center,Right,1964-07-31,1986,61,0,University of Minnesota,136,11.8,2.5,0.079,0.0183824,no,yes,yes
1986065,0.388888889,0.433570966,0.371007371,0.285547786,0,0,0.415492958,0.409470752,0,0.230252101,0.09202454,0.094594595,0.050228311,0.220779221,0.427480916,0.346733668,0.88252149,0,0.824435318,0.884422111,0.6,0.387878788,0.166666667,1985-86,0.479166667,0.718309859,Center,Right,1964-03-13,1986,65,0,University of Nebraska,169,11.3,3.6,0.072,0.0213018,no,yes,yes
1986066,0.833333333,0.758263124,0.496314496,0.468531469,0,0,0.221830986,0.217270195,0,0.253781513,0.509202454,0.371621622,0.082191781,0.5,0.755725191,0.386097152,0.719197708,0,0.829568789,0.83919598,0.352112676,0.2,0.489583333,1985-86,0.270833333,0.535211268,Shooting Guard,Right,1963-11-09,1986,66,0,University of Oklahoma,461,11.7,12.3,0.07,0.0266811,no,yes,yes
1986067,0.861111111,0.88139987,0.520884521,0.470862471,0,0,0.309859155,0.281337047,0,0.152941176,0,0.277027027,0.02283105,0.545454545,0.564885496,0.423785595,0.752148997,0,0.894250513,0.949748744,0.377464789,0.090909091,0,1985-86,0.3125,0.507042254,Shooting Guard,Right,1962-04-23,1986,67,0,St. John's University,7,22.2,0,0.084,0,yes,no,yes
1986069,0.805555556,0.736876215,0.481572482,0.477855478,0,0,0.288732394,0.267409471,0,0.095798319,0.803680982,0.587837838,0.01369863,0.694805195,0.603053435,0.391959799,0.684813754,0,0.876796715,0.83919598,0.369014085,0.042424242,0.802083333,1985-86,0.125,0.281690141,Point Guard,Right,1964-12-13,1986,69,0,University of Memphis,170,12,1.8,0.034,0.0105882,no,yes,yes
1986070,0.833333333,0.828256643,0.486486486,0.475524476,0,0,0.35915493,0.376044568,0,0.18487395,0.843558282,0.344594595,0,0,0.664122137,0.412060302,0.694842407,0,0.776180698,0.917085427,0.377464789,0.127272727,0.822916667,1985-86,0.145833333,0.281690141,Point Guard,Right,1963-08-18,1986,70,0,Bradley University,321,12.4,8.1,0.092,0.0252336,no,yes,yes
1986074,0.75,0.328580687,0.189189189,0.172494172,0,0,0.084507042,0.08356546,0,0.132773109,0.141104294,0.114864865,0.100456621,0.292207792,0.442748092,0.144053601,0.744985673,0,0.821355236,0.396984925,0.135211268,0.090909091,0.145833333,1985-86,0.4375,0.676056338,Power Forward,Right,1964-01-04,1986,74,0,University of Illinois at Urbana-Champaign,39,11.2,0.1,0.017,0.0025641,no,yes,yes
1986077,0.694444444,0.434219054,0.353808354,0.2995338,0,0,0.394366197,0.370473538,0,0.169747899,0,0.128378378,0.00456621,0.279220779,0.511450382,0.32998325,0.802292264,0,0.864476386,0.560301508,0.352112676,0.145454545,0,1985-86,0.333333333,0.507042254,Shooting Guard,Right,1963-01-19,1986,77,0,Pepperdine University,91,11.1,0.8,0.036,0.00879121,no,yes,yes
