@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1-2,4,22-23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute DraftAge numeric
@attribute country_group {CAN,EURO,USA}
@attribute Height numeric
@attribute Weight numeric
@attribute Position {C,L,D,R}
@attribute CSS_rank numeric
@attribute rs_GP numeric
@attribute rs_G numeric
@attribute rs_A numeric
@attribute rs_P numeric
@attribute rs_PIM numeric
@attribute rs_PlusMinus numeric
@attribute po_GP numeric
@attribute po_G numeric
@attribute po_A numeric
@attribute po_P numeric
@attribute po_PIM numeric
@attribute po_PlusMinus numeric
@attribute GP_greater_than_0 {no,yes}

@data
0.428571,EURO,0.411765,0.324324,D,?,0.51,0.153846,0.227273,0.196809,0.304802,0.496403,0.137931,0,0.033333,0.021739,0.05,0.310345,yes
0.142857,USA,0.764706,0.576577,D,0.342742,0.54,0.051282,0.090909,0.074468,0.267223,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.470588,0.414414,R,0.435484,0.31,0.538462,0.363636,0.43617,0.070981,0.496403,?,?,?,?,?,?,yes
0,EURO,0.411765,0.396396,L,0.197581,0.48,0.282051,0.290909,0.287234,0.148225,0.496403,0.172414,0.090909,0.033333,0.065217,0,0.310345,yes
0,CAN,0.588235,0.414414,C,?,0.71,0.115385,0.190909,0.159574,0.058455,0.496403,0.103448,0,0,0,0.041667,0.310345,yes
0.071429,CAN,0.882353,1,L,?,0.61,0.012821,0.072727,0.047872,0.511482,0.496403,0.172414,0.045455,0,0.021739,0.258333,0.310345,yes
0.142857,CAN,0.470588,0.351351,R,?,0.72,0.615385,0.372727,0.473404,0.162839,0.496403,0.172414,0.136364,0.066667,0.108696,0.133333,0.310345,yes
0.142857,USA,0.705882,0.504505,R,0.560484,0.6,0.282051,0.181818,0.223404,0.033403,0.496403,0.103448,0,0.033333,0.021739,0.016667,0.310345,yes
0.142857,EURO,0.470588,0.369369,D,0.407258,0.68,0.179487,0.490909,0.361702,0.54071,0.496403,0.413793,0.181818,0.3,0.282609,0.083333,0.310345,yes
0.071429,USA,0.529412,0.369369,R,0.391129,0.55,0.602564,0.3,0.425532,0.045929,0.496403,0.344828,0.227273,0.233333,0.26087,0.033333,0.310345,yes
0.214286,EURO,0.470588,0.342342,C,?,0.51,0.205128,0.1,0.143617,0.041754,0.496403,0.103448,0,0.033333,0.021739,0.016667,0.310345,yes
0.214286,EURO,0.764706,0.594595,D,?,0.54,0.166667,0.209091,0.191489,0.194154,0.496403,0.413793,0.136364,0.166667,0.173913,0.133333,0.310345,yes
0.071429,EURO,0.352941,0.279279,R,0.290323,0.39,0.294872,0.163636,0.218085,0.098121,0.496403,0.344828,0.318182,0.066667,0.195652,0.216667,0.310345,yes
0.142857,CAN,0.588235,0.504505,L,?,0.57,0.435897,0.309091,0.361702,0.409186,0.496403,1,0.727273,0.5,0.673913,0,0.310345,yes
0,USA,0.352941,0.522523,L,?,0.65,0.24359,0.354545,0.308511,0.26096,0.496403,?,?,?,?,?,?,yes
0,EURO,0.705882,0.891892,D,0.467742,0.74,0,0.045455,0.026596,0.129436,0.496403,0.172414,0,0.066667,0.043478,0.1,0.310345,yes
0.142857,CAN,0.588235,0.504505,C,?,0.64,0.589744,0.509091,0.542553,0.150313,0.496403,0.137931,0.136364,0,0.065217,0.05,0.310345,yes
0.071429,EURO,0.529412,0.369369,D,0.181452,0.72,0.141026,0.227273,0.191489,0.240084,0.496403,0.103448,0,0.033333,0.021739,0.066667,0.310345,yes
0.714286,EURO,0.529412,0.594595,D,?,0.52,0.025641,0.072727,0.053191,0.204593,0.496403,0.137931,0,0,0,0.016667,0.310345,yes
0.571429,EURO,0.411765,0.288288,C,?,0.61,0.25641,0.336364,0.303191,0.227557,0.496403,0.172414,0,0.133333,0.086957,0.183333,0.310345,yes
0.428571,EURO,0.529412,0.324324,D,?,0.39,0.038462,0.072727,0.058511,0.058455,0.496403,0.103448,0,0.033333,0.021739,0.033333,0.310345,yes
0,CAN,0.470588,0.414414,R,?,0.73,0.25641,0.290909,0.276596,0.108559,0.496403,0.206897,0.181818,0.233333,0.23913,0.016667,0.310345,yes
0.5,EURO,0.705882,0.693694,D,?,0.54,0.025641,0.127273,0.085106,0.206681,0.496403,0.275862,0,0.033333,0.021739,0.05,0.310345,yes
0.357143,EURO,0.529412,0.36036,D,?,0.54,0.076923,0.081818,0.079787,0.121086,0.496403,0.275862,0,0.1,0.065217,0.033333,0.310345,yes
0.428571,EURO,0.470588,0.414414,D,?,0.47,0.128205,0.118182,0.12234,0.156576,0.496403,0.206897,0.090909,0.066667,0.086957,0.033333,0.310345,yes
0.285714,EURO,0.470588,0.396396,R,?,0.56,0.128205,0.163636,0.148936,0.033403,0.496403,0.275862,0.136364,0.066667,0.108696,0.016667,0.310345,yes
0.071429,CAN,0.470588,0.216216,C,0.427419,0.72,0.487179,0.318182,0.388298,0.254697,0.539568,0.482759,0.363636,0.2,0.304348,0.291667,0.310345,yes
0.071429,CAN,0.588235,0.54955,R,0.233871,0.71,0.551282,0.363636,0.441489,0.254697,0.618705,0.206897,0.045455,0.133333,0.108696,0.133333,0.310345,yes
0.071429,CAN,0.470588,0.432432,D,?,0.65,0.346154,0.381818,0.367021,0.294363,0.496403,0.37931,0.181818,0.3,0.282609,0.216667,0.310345,yes
0.071429,CAN,0.588235,0.495495,R,0.443548,0.55,0.358974,0.418182,0.393617,0.217119,0.496403,0.517241,0.227273,0.4,0.369565,0.133333,0.310345,yes
0.714286,EURO,0.647059,0.666667,L,?,0.62,0.192308,0.236364,0.218085,0.050104,0.496403,0.103448,0.090909,0.066667,0.086957,0.016667,0.310345,yes
0,EURO,0.529412,0.342342,L,0.153226,0.62,0.384615,0.354545,0.31383,0.05428,0.496403,0.206897,0.136364,0.133333,0.152174,0.291667,0.310345,yes
0,CAN,0.705882,0.522523,R,0.004032,0.61,0.423077,0.381818,0.398936,0.187891,0.381295,0.37931,0.454545,0.3,0.413043,0.175,0.310345,yes
0,EURO,0.470588,0.378378,C,0.157258,0.49,0.153846,0.2,0.180851,0.033403,0.496403,0.275862,0.181818,0.3,0.282609,0.016667,0.310345,yes
0.142857,USA,0.411765,0.45045,D,0.072581,0.48,0.141026,0.127273,0.132979,0.096033,0.496403,?,?,?,?,?,?,yes
0,EURO,0.352941,0.369369,R,0.100806,0.61,0.358974,0.290909,0.319149,0.112735,0.633094,0.103448,0,0.066667,0.043478,0,0.310345,yes
0.142857,EURO,0.647059,0.495495,D,?,0.5,0.051282,0.063636,0.058511,0.070981,0.496403,0.103448,0.090909,0.033333,0.065217,0.225,0.310345,yes
0,CAN,0.411765,0.414414,D,0.403226,0.71,0.102564,0.172727,0.143617,0.068894,0.496403,0.413793,0.045455,0.033333,0.043478,0.05,0.310345,yes
0.071429,USA,0.529412,0.369369,R,0.475806,0.61,0.307692,0.3,0.303191,0.254697,0.496403,0,0,0,0,0,0.310345,yes
0,CAN,0.588235,0.558559,R,?,0.66,0.076923,0.081818,0.079787,0.093946,0.496403,0.344828,0.090909,0,0.043478,0.033333,0.310345,yes
0.142857,CAN,0.588235,0.531532,C,?,0.52,0.371795,0.318182,0.340426,0.108559,0.496403,0.62069,0.5,0.333333,0.456522,0.108333,0.310345,yes
0.142857,EURO,0.470588,0.189189,R,0.354839,0.68,0.653846,0.327273,0.462766,0.045929,0.496403,0.241379,0.090909,0.2,0.173913,0,0.310345,yes
0.071429,USA,0.647059,0.414414,L,0.125,0.4,0.115385,0.063636,0.085106,0.045929,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.588235,0.459459,R,?,0.68,0.217949,0.190909,0.202128,0.553236,0.496403,?,?,?,?,?,?,yes
0,CAN,0.647059,0.504505,D,0.153226,0.62,0,0.081818,0.047872,0.102296,0.496403,0.137931,0,0,0,0.033333,0.310345,yes
0.142857,USA,0.647059,0.504505,D,0.274194,0.31,0.038462,0.072727,0.058511,0.041754,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.470588,0.630631,D,0.096774,0.37,0.025641,0.045455,0.037234,0.041754,0.496403,?,?,?,?,?,?,yes
0.142857,USA,0.588235,0.504505,D,?,0.43,0.064103,0.190909,0.138298,0.402923,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.588235,0.504505,D,0.177419,0.57,0.166667,0.136364,0.148936,0.129436,0.496403,0.103448,0,0,0,0.033333,0.310345,yes
0.071429,CAN,0.470588,0.414414,R,0.016129,0.68,0.448718,0.490909,0.473404,0.311065,0.496403,0.103448,0.045455,0.066667,0.065217,0.175,0.310345,yes
0.071429,CAN,0.411765,0.369369,D,0.197581,0.47,0.115385,0.354545,0.255319,0.079332,0.618705,0.172414,0.090909,0.066667,0.086957,0.033333,0.310345,yes
0.142857,USA,0.411765,0.45045,R,0.459677,0.6,0.294872,0.245455,0.265957,0.242171,0.496403,0.37931,0.090909,0.1,0.108696,0.208333,0.310345,yes
0.071429,CAN,0.529412,0.261261,D,0.084677,0.44,0.115385,0.345455,0.25,0.052192,0.496403,0.068966,0,0.033333,0.021739,0,0.310345,yes
0,EURO,0.588235,0.513514,R,0.004032,0.59,0.294872,0.145455,0.207447,0.187891,0.496403,0.034483,0.090909,0,0.043478,0,0.310345,yes
0.071429,USA,0.647059,0.738739,D,0.21371,0.55,0.051282,0.181818,0.12766,0.313152,0.496403,0.206897,0,0.033333,0.021739,0.258333,0.310345,yes
0,USA,0.470588,0.54955,R,?,0.64,0.064103,0.154545,0.117021,0.559499,0.446043,0.310345,0,0,0,0.108333,0.310345,yes
0.071429,USA,0.352941,0.333333,C,0.16129,0.39,0.128205,0.072727,0.095745,0.020877,0.496403,?,?,?,?,?,?,yes
0,EURO,0.529412,0.396396,C,0.060484,0.83,0.192308,0.554545,0.404255,0.26096,0.517986,0.206897,0,0.1,0.065217,0.183333,0.310345,yes
0.142857,CAN,0.411765,0.531532,D,?,0.5,0.192308,0.381818,0.303191,0.296451,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.647059,0.594595,D,0,0.56,0.064103,0.163636,0.12234,0.135699,0.496403,0.137931,0,0,0,0.1,0.310345,yes
0,EURO,0.529412,0.306306,C,0.189516,0.57,0.217949,0.281818,0.255319,0.016701,0.496403,0.206897,0.136364,0.233333,0.217391,0.016667,0.310345,yes
0,EURO,0.588235,0.324324,R,0.072581,0.39,0.25641,0.181818,0.212766,0.079332,0.496403,0.034483,0,0,0,0,0.310345,yes
0.071429,CAN,0.705882,0.603604,D,0,0.68,0.141026,0.472727,0.335106,0.108559,0.47482,?,?,?,?,?,?,yes
0.071429,EURO,0.470588,0.297297,C,0.048387,0.55,0.166667,0.081818,0.117021,0.206681,0.496403,0.448276,0.136364,0.166667,0.173913,0.066667,0.310345,yes
0,CAN,0.352941,0.126126,C,0.03629,0.77,0.641026,0.927273,0.808511,0.146138,0.676259,0.103448,0.090909,0.1,0.108696,0.033333,0.310345,yes
0.071429,USA,0.529412,0.324324,R,?,0.61,0.192308,0.245455,0.223404,0.196242,0.496403,0.206897,0.181818,0.266667,0.26087,0.175,0.310345,yes
0.071429,CAN,0.470588,0.414414,C,0.076613,0.66,0.282051,0.263636,0.271277,0.039666,0.640288,0.758621,0.454545,0.4,0.478261,0.066667,0.310345,yes
0.071429,CAN,0.529412,0.369369,C,0.068548,0.68,0.423077,0.472727,0.452128,0.104384,0.755396,0.344828,0.136364,0.266667,0.23913,0.116667,0.310345,yes
0.071429,CAN,0.588235,0.666667,R,0.133065,0.31,0.089744,0.154545,0.12766,0.100209,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.470588,0.306306,C,0.080645,0.65,0.217949,0.327273,0.281915,0.219207,0.496403,0.172414,0,0.066667,0.043478,0.108333,0.310345,yes
0,EURO,0.588235,0.513514,D,?,0.5,0.038462,0.081818,0.06383,0.185804,0.496403,0.206897,0.045455,0.1,0.086957,0.116667,0.310345,yes
0,CAN,0.411765,0.288288,C,0.342742,0.65,0.307692,0.327273,0.319149,0.363257,0.496403,0.37931,0.181818,0.2,0.217391,0.425,0.310345,yes
0.642857,EURO,0.705882,0.630631,L,?,0.6,0.397436,0.272727,0.324468,0.045929,0.496403,0.068966,0.045455,0,0.021739,0.033333,0.310345,yes
0,EURO,0.411765,0.423423,L,0.056452,0.7,0.269231,0.236364,0.25,0.212944,0.496403,0.172414,0.272727,0.066667,0.173913,0.166667,0.310345,yes
0.071429,USA,0.529412,0.414414,L,0.048387,0.47,0.230769,0.118182,0.164894,0.087683,0.496403,?,?,?,?,?,?,yes
0.357143,EURO,0.588235,0.459459,L,?,0.5,0.320513,0.172727,0.234043,0.066806,0.496403,0.344828,0.136364,0.166667,0.173913,0.116667,0.310345,yes
0,CAN,0.588235,0.657658,D,0.201613,0.75,0.115385,0.290909,0.218085,0.194154,0.582734,0.206897,0.045455,0.033333,0.043478,0.05,0.310345,yes
0.071429,CAN,0.352941,0.171171,L,?,0.56,0.487179,0.563636,0.531915,0.187891,0.496403,0.413793,0.363636,0.366667,0.413043,0,0.310345,yes
0.071429,CAN,0.588235,0.477477,D,0.020161,0.64,0.24359,0.354545,0.308511,0.194154,0.669065,0.103448,0,0.066667,0.043478,0.083333,0.310345,yes
0.071429,USA,0.764706,0.54955,R,0.064516,0.44,0.166667,0.090909,0.12234,0.091858,0.496403,?,?,?,?,?,?,yes
0,EURO,0.352941,0.324324,R,0.008065,0.75,0.410256,0.445455,0.430851,0.158664,0.496403,?,?,?,?,?,?,yes
0.142857,USA,0.411765,0.369369,L,?,0.33,0.153846,0.109091,0.12766,0.020877,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.529412,0.513514,L,0.012097,0.72,0.717949,0.454545,0.56383,0.19833,0.57554,?,?,?,?,?,?,yes
0.142857,CAN,0.823529,0.594595,D,?,0.34,0.025641,0.118182,0.079787,0.058455,0.496403,?,?,?,?,?,?,yes
0,USA,0.411765,0.441441,D,0.185484,0.65,0.153846,0.245455,0.207447,0.221294,0.496403,0.172414,0.045455,0.066667,0.065217,0.05,0.310345,yes
0.142857,CAN,0.352941,0.333333,C,0.334677,0.33,0.076923,0.1,0.090426,0.079332,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.414414,L,0.044355,0.62,0.346154,0.272727,0.303191,0.112735,0.496403,0.413793,0.272727,0.133333,0.217391,0.108333,0.310345,yes
0.142857,CAN,0.411765,0.459459,C,?,0.66,0.538462,0.563636,0.553191,0.294363,0.532374,0.137931,0.045455,0.1,0.086957,0.125,0.310345,yes
0.714286,EURO,0.529412,0.378378,D,?,0.53,0.089744,0.118182,0.106383,0.05428,0.496403,0.62069,0.136364,0.166667,0.173913,0.083333,0.310345,yes
0.071429,CAN,0.470588,0.342342,R,?,0.6,0.538462,0.681818,0.62234,0.158664,0.496403,0.310345,0.227273,0.2,0.23913,0.066667,0.310345,yes
0.571429,EURO,0.647059,0.477477,D,?,0.56,0.141026,0.163636,0.154255,0.158664,0.496403,0.310345,0.045455,0.066667,0.065217,0.083333,0.310345,yes
0.071429,EURO,0.470588,0.306306,C,0.024194,0.64,0.294872,0.381818,0.345745,0.066806,0.654676,0.172414,0.136364,0.1,0.130435,0.033333,0.310345,yes
0,CAN,0.470588,0.513514,L,0.044355,0.57,0.294872,0.236364,0.260638,0.14405,0.496403,0.37931,0.090909,0.1,0.108696,0.016667,0.310345,yes
0,EURO,0.764706,0.414414,D,0.024194,0.48,0.128205,0.1,0.111702,0.208768,0.496403,?,?,?,?,?,?,yes
0.071429,EURO,0.470588,0.36036,C,0.032258,0.46,0.051282,0.109091,0.085106,0.041754,0.496403,0.275862,0,0.1,0.065217,0.016667,0.310345,yes
0.071429,EURO,0.470588,0.468468,D,0.012097,0.44,0.051282,0.045455,0.047872,0.025052,0.496403,?,?,?,?,?,?,yes
0,CAN,0.352941,0.333333,D,?,0.7,0.410256,0.427273,0.420213,0.083507,0.496403,0.37931,0.181818,0.166667,0.195652,0.1,0.310345,yes
0.071429,USA,0.470588,0.459459,L,0.032258,0.34,0.230769,0.172727,0.196809,0.079332,0.496403,?,?,?,?,?,?,yes
0,CAN,0.588235,0.648649,L,0.056452,0.71,0.192308,0.236364,0.218085,0.626305,0.381295,0.137931,0,0.033333,0.021739,0.108333,0.310345,yes
0.071429,CAN,0.529412,0.342342,D,0.375,0.41,0.038462,0.109091,0.079787,0.037578,0.496403,?,?,?,?,?,?,yes
0.142857,EURO,0.470588,0.414414,C,0.241935,0.51,0.051282,0.045455,0.047872,0.025052,0.496403,0.241379,0.227273,0.033333,0.130435,0.083333,0.310345,yes
0.142857,CAN,0.470588,0.306306,C,?,0.59,0.346154,0.390909,0.37234,0.227557,0.611511,0.586207,0.181818,0.433333,0.369565,0.2,0.344828,yes
0.142857,USA,0.470588,0.369369,C,0.040323,0.44,0.153846,0.227273,0.196809,0.121086,0.496403,?,?,?,?,?,?,yes
0,CAN,0.647059,0.693694,L,?,0.65,0.128205,0.127273,0.12766,0.217119,0.496403,0.103448,0.045455,0,0.021739,0.016667,0.275862,yes
0.142857,CAN,0.352941,0.234234,L,?,0.41,0.205128,0.236364,0.223404,0.037578,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.529412,0.414414,C,0.181452,0.7,0.282051,0.327273,0.308511,0.141962,0.467626,0.103448,0,0,0,0.033333,0.310345,yes
0,EURO,0.647059,0.765766,C,0.302419,0.64,0.102564,0.118182,0.111702,0.185804,0.496403,0.344828,0.045455,0.066667,0.065217,0.25,0.310345,yes
0.071429,USA,0.411765,0.189189,R,?,0.38,0.217949,0.154545,0.180851,0.05428,0.496403,?,?,?,?,?,?,yes
0.714286,EURO,0.352941,0.288288,D,?,0.52,0.128205,0.136364,0.132979,0.070981,0.496403,0.37931,0.136364,0.266667,0.23913,0.016667,0.310345,yes
0.142857,USA,0.588235,0.486486,R,0.052419,0.4,0.166667,0.109091,0.132979,0.173278,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.705882,0.495495,D,0.008065,0.42,0.064103,0.172727,0.12766,0.137787,0.496403,?,?,?,?,?,?,yes
0.071429,CAN,0.529412,0.594595,D,0.092742,0.7,0.089744,0.218182,0.164894,0.350731,0.57554,0.310345,0.045455,0.133333,0.108696,0.191667,0.310345,yes
0.142857,USA,0.647059,0.477477,D,0.290323,0.56,0.051282,0.1,0.079787,0.313152,0.496403,0.206897,0.136364,0.1,0.130435,0.083333,0.310345,yes
0.142857,CAN,0.470588,0.414414,D,?,0.67,0.25641,0.418182,0.351064,0.137787,0.47482,0.241379,0,0.2,0.130435,0.133333,0.206897,yes
0.142857,EURO,0.588235,0.27027,L,?,0.57,0.179487,0.290909,0.244681,0.127349,0.453237,0.137931,0.045455,0.066667,0.065217,0.041667,0.310345,yes
0.071429,CAN,0.705882,0.558559,D,0.443548,0.71,0.089744,0.218182,0.164894,0.227557,0.647482,0.344828,0.045455,0.033333,0.043478,0.066667,0.310345,yes
0.142857,CAN,0.529412,0.513514,L,?,0.69,0.128205,0.072727,0.095745,0.557411,0.388489,0.344828,0.045455,0.033333,0.043478,0.275,0.310345,yes
0.142857,CAN,0.470588,0.459459,D,0.28629,0.62,0.294872,0.418182,0.367021,0.068894,1,0.724138,0.272727,0.633333,0.543478,0.05,0.965517,yes
0.071429,EURO,0.647059,0.765766,L,0,0.65,0.24359,0.127273,0.175532,0.083507,0.496403,0.068966,0,0,0,0.016667,0.310345,yes
0,EURO,0.647059,0.369369,C,0.004032,0.48,0.115385,0.154545,0.138298,0.106472,0.496403,?,?,?,?,?,?,yes
0,CAN,0.647059,0.621622,D,0.004032,0.73,0.269231,0.418182,0.356383,0.240084,0.618705,0.793103,0.136364,0.366667,0.304348,0.233333,0.310345,yes
0.071429,CAN,0.647059,0.414414,L,0,0.71,0.384615,0.409091,0.398936,0.248434,0.776978,0.206897,0.045455,0.2,0.152174,0.083333,0.310345,yes
0,USA,0.764706,0.63964,R,0.064516,0.51,0.564103,0.509091,0.531915,0.070981,0.496403,0.068966,0.272727,0.166667,0.23913,0,0.310345,yes
0.071429,EURO,0.588235,0.54955,L,0.008065,0.41,0.051282,0.118182,0.090426,0.033403,0.496403,0.206897,0.090909,0.033333,0.065217,0.033333,0.310345,yes
0.071429,CAN,0.588235,0.468468,L,0.008065,0.69,0.5,0.372727,0.425532,0.183716,0.496403,0.206897,0.318182,0.133333,0.23913,0.05,0.310345,yes
0,EURO,0.705882,0.504505,D,0.012097,0.65,0.076923,0.118182,0.101064,0.194154,0.496403,0.137931,0.090909,0.033333,0.065217,0.083333,0.310345,yes
0,EURO,0.882353,0.90991,D,0.020161,0.68,0.038462,0.118182,0.085106,0.580376,0.496403,0.137931,0,0,0,0.066667,0.310345,yes
0,EURO,0.588235,0.297297,R,0.016129,0.62,0.24359,0.118182,0.170213,0.058455,0.496403,0.206897,0,0,0,0,0.310345,yes
0.071429,USA,0.588235,0.540541,R,0.024194,0.42,0.141026,0.209091,0.180851,0.066806,0.496403,?,?,?,?,?,?,yes
0,EURO,0.588235,0.459459,R,0.032258,0.49,0.217949,0.190909,0.202128,0.221294,0.496403,?,?,?,?,?,?,yes
0,EURO,0.529412,0.423423,C,0.03629,0.6,0.128205,0.072727,0.095745,0.041754,0.496403,0.103448,0,0.033333,0.021739,0,0.310345,yes
0,CAN,0.588235,0.441441,C,0.012097,0.71,0.230769,0.318182,0.281915,0.304802,0.539568,0.172414,0.090909,0.133333,0.130435,0.1,0.310345,yes
0,EURO,0.529412,0.351351,L,0.044355,0.42,0.217949,0.127273,0.164894,0.045929,0.496403,0.241379,0.227273,0.166667,0.217391,0.166667,0.310345,yes
0.071429,CAN,0.588235,0.279279,C,0.056452,0.59,0.551282,0.627273,0.595745,0.229645,0.496403,0.448276,0.454545,0.433333,0.5,0.083333,0.310345,yes
0,EURO,0.647059,0.54955,L,0.016129,0.66,0.371795,0.372727,0.37234,0.06263,0.52518,0.37931,0.227273,0.1,0.173913,0.066667,0.137931,yes
0.071429,EURO,0.588235,0.63964,L,0.052419,0.67,0.333333,0.172727,0.239362,0.141962,0.496403,0.034483,0,0,0,0.016667,0.310345,yes
0.071429,EURO,0.588235,0.621622,D,0.020161,0.18,0.038462,0.036364,0.037234,0.029228,0.496403,0.448276,0.136364,0.033333,0.086957,0.016667,0.310345,yes
0,CAN,0.588235,0.324324,L,0.112903,0.53,0.410256,0.5,0.462766,0.336117,0.496403,0.448276,0.454545,0.3,0.413043,0.3,0.310345,yes
0,USA,0.411765,0.414414,C,0.03629,0.65,0.384615,0.409091,0.398936,0.05428,0.604317,0.482759,0.318182,0.2,0.282609,0.016667,0.241379,yes
0,CAN,0.823529,0.567568,D,0.044355,0.79,0.141026,0.218182,0.18617,0.073069,0.697842,0.206897,0.045455,0.033333,0.043478,0,0.310345,yes
0,CAN,0.588235,0.63964,D,0.072581,0.72,0.012821,0.1,0.06383,0.400835,0.438849,0.344828,0,0.066667,0.043478,0.083333,0.310345,yes
0.071429,CAN,0.529412,0.477477,D,0.032258,0.59,0.179487,0.227273,0.207447,0.192067,0.496403,?,?,?,?,?,?,yes
0,CAN,0.470588,0.27027,C,0.028226,0.65,0.474359,0.272727,0.356383,0.121086,0.496403,0.482759,0.136364,0.333333,0.282609,0.15,0.310345,yes
0,USA,0.235294,0.18018,L,0.294355,0.31,0.474359,0.481818,0.478723,0.200418,0.496403,?,?,?,?,?,?,yes
0.071429,USA,0.647059,0.324324,D,0.080645,0.34,0.038462,0.2,0.132979,0.118998,0.496403,?,?,?,?,?,?,yes
0,CAN,0.705882,0.621622,L,0.068548,0.59,0.25641,0.145455,0.191489,0.158664,0.431655,0.206897,0.136364,0,0.065217,0.091667,0.275862,yes
0,CAN,0.705882,0.405405,D,0.153226,0.78,0.038462,0.236364,0.154255,0.183716,0.431655,0.137931,0,0.033333,0.021739,0.05,0.310345,yes
0,USA,0.529412,0.423423,R,0.096774,0.3,0.051282,0.036364,0.042553,0.066806,0.496403,?,?,?,?,?,?,yes
0,CAN,0.529412,0.432432,L,0.258065,0.75,0.128205,0.209091,0.175532,0.269311,0.589928,0.689655,0.181818,0.066667,0.130435,0.241667,0.310345,yes
0,CAN,0.647059,0.45045,L,0.076613,0.58,0.115385,0.081818,0.095745,0.296451,0.460432,0.172414,0.045455,0.066667,0.065217,0.141667,0.310345,yes
0,EURO,0.588235,0.414414,R,0.048387,0.41,0.128205,0.081818,0.101064,0.06263,0.496403,0.103448,0.045455,0,0.021739,0,0.310345,yes
0.071429,CAN,0.588235,0.477477,R,0.129032,0.58,0.269231,0.318182,0.297872,0.210856,0.496403,0.965517,0.318182,0.633333,0.565217,0.25,0.310345,yes
0.142857,USA,0.470588,0.522523,L,0.104839,0.36,0.102564,0.1,0.101064,0.066806,0.496403,?,?,?,?,?,?,yes
0,CAN,0.647059,0.54955,R,0.28629,0.58,0.141026,0.236364,0.196809,0.068894,0.517986,?,?,?,?,?,?,yes
0.071429,EURO,0.705882,0.684685,D,0.229839,0.34,0.012821,0.018182,0.015957,0.066806,0.496403,0.034483,0,0,0,0,0.310345,yes
0,USA,0.588235,0.576577,C,0.330645,0.71,0.384615,0.436364,0.414894,0.286013,0.467626,0.137931,0,0.066667,0.043478,0.05,0.310345,yes
0.071429,USA,0.411765,0.279279,D,0.572581,0.36,0.320513,0.3,0.308511,0.045929,0.460432,?,?,?,?,?,?,yes
0,EURO,0.470588,0.288288,C,0.080645,0.57,0.333333,0.372727,0.356383,0.077244,0.496403,0.206897,0.136364,0.2,0.195652,0.033333,0.310345,yes
0,EURO,0.352941,0.396396,R,0.16129,0.65,0.474359,0.263636,0.351064,0.204593,0.496403,0.655172,0.363636,0.3,0.369565,0.116667,0.310345,yes
0.142857,EURO,0.529412,0.351351,D,0.096774,0.61,0.089744,0.072727,0.079787,0.06263,0.496403,0.241379,0,0.033333,0.021739,0.033333,0.310345,yes
0.071429,CAN,0.588235,0.414414,R,0.298387,0.51,0.448718,0.327273,0.37766,0.068894,0.496403,0.103448,0,0.066667,0.043478,0,0.310345,yes
0,CAN,0.647059,0.459459,L,0.084677,0.73,0.230769,0.281818,0.260638,0.146138,0.482014,0.206897,0,0.066667,0.043478,0.033333,0.137931,yes
0.071429,USA,0.588235,0.459459,D,0.205645,0.31,0,0.072727,0.042553,0.037578,0.496403,?,?,?,?,?,?,yes
0.142857,CAN,0.470588,0.369369,L,?,0.64,0.24359,0.3,0.276596,0.561587,0.661871,0.482759,0.318182,0.433333,0.434783,0.275,1,yes
0,EURO,0.470588,0.396396,D,0.153226,0.47,0.064103,0.109091,0.090426,0.083507,0.496403,0.034483,0,0.033333,0.021739,0.033333,0.310345,yes
0,CAN,0.529412,0.36036,D,0.346774,0.66,0.064103,0.245455,0.170213,0.394572,0.582734,0.586207,0.090909,0.066667,0.086957,0.316667,0.310345,yes
0.071429,EURO,0.588235,0.594595,L,0.266129,0.58,0.205128,0.181818,0.191489,0.192067,0.496403,0.034483,0,0,0,0.1,0.310345,yes
0,EURO,0.588235,0.324324,C,0.133065,0.44,0.192308,0.154545,0.170213,0.033403,0.561151,?,?,?,?,?,?,yes
0,EURO,0.647059,0.540541,D,?,0.3,0.038462,0.081818,0.06383,0.05428,0.496403,?,?,?,?,?,?,yes
0.5,EURO,0.705882,0.702703,R,?,0.49,0.153846,0.163636,0.159574,0.05428,0.496403,0.137931,0,0.033333,0.021739,0.066667,0.310345,yes
0,CAN,0.470588,0.297297,C,0.270161,0.72,0.230769,0.181818,0.202128,0.083507,0.460432,0.310345,0.090909,0.066667,0.086957,0.066667,0.310345,yes
0,CAN,0.411765,0.279279,C,0.334677,0.63,0.205128,0.236364,0.223404,0.058455,0.467626,?,?,?,?,?,?,yes
0,USA,0.588235,0.495495,R,0.342742,0.51,0.5,0.290909,0.37766,0.008351,0.496403,?,?,?,?,?,?,yes
