id,PlayerName,DraftAge,Height,Weight,rs_GP,rs_G,rs_A,rs_P,rs_PIM,rs_PlusMinus,CSS_rank,po_A,Position,po_GP,po_G,po_P,po_PIM,LeafNode,DraftYear,sum_7yr_GP
8471428,"Pierre-Luc Letourneau-Leblond",19,73,218,62,2,3,5,198,-9,232,0,R,4,0,0,6,2,2004,37
8471429,"Tyler Eckford",19,73,225,58,7,30,37,101,0,199,8,D,13,2,10,34,4,2004,7
8471436,"Matt Hunwick",19,71,200,47,1,14,15,62,0,151,0,D,0,0,0,0,4,2004,215
8471450,"Brandon Yip",19,73,198,56,31,38,69,87,0,138,2,R,4,1,3,14,4,2004,103
8471451,"Aaron Gagnon",18,71,186,70,21,18,39,39,18,232,0,C,0,0,0,0,5,2004,21
8471452,"Mike Card",18,73,201,76,7,13,20,49,1,232,5,D,21,3,8,22,5,2004,4
8471457,"Gregory Stewart",18,74,202,58,4,6,10,76,0,232,0,L,0,0,0,0,2,2004,26
8471474,"Travis Morin",20,73,200,38,9,12,21,14,0,232,0,C,0,0,0,0,4,2004,3
8471476,"Daniel Winnik",19,74,206,38,4,10,14,12,0,100,0,L,0,0,0,0,4,2004,282
8471477,"Jakub Petruzalek",19,70,176,61,38,51,89,112,0,232,0,C,2,0,0,2,4,2004,2
8471480,"Janne Pesonen",22,71,180,56,17,13,30,28,0,232,1,L,15,1,2,4,4,2004,7
8471482,"Grant Clitsome",19,71,211,55,13,26,39,67,0,232,10,D,17,1,11,6,4,2004,42
8471483,"Kyle Wilson",20,73,200,37,14,17,31,23,0,78,0,C,0,0,0,0,4,2004,34
8471490,"Adam Cracknell",19,75,220,72,26,35,61,63,-2,232,1,R,4,1,2,2,3,2004,24
8471498,"Jannik Hansen",18,73,194,44,15,12,27,92,2,41,0,R,0,0,0,0,5,2004,189
8471508,"Olivier Magnan",20,74,210,69,14,27,41,97,10,226,1,D,5,0,1,6,5,2006,18
8471663,"Mike Blunden",19,76,217,61,22,19,41,75,-9,20,0,R,2,0,0,2,3,2005,90
8471664,"Mason Raymond",20,73,179,55,41,41,82,80,0,123,12,L,15,8,20,0,4,2005,328
8471668,"Mattias Ritola",18,72,192,27,10,16,26,20,0,25,1,C,5,1,2,2,4,2005,43
8471669,"Paul Stastny",20,72,202,42,17,28,45,30,0,74,0,C,0,0,0,0,4,2005,427
8471670,"Guillaume Latendresse",18,74,230,71,31,52,83,80,7,52,4,L,6,6,10,7,5,2005,314
8471671,"Dustin Kohn",18,73,200,71,8,35,43,61,18,69,4,D,12,0,4,6,5,2005,22
8471675,"Sidney Crosby",18,71,200,73,78,110,188,94,0,1,22,C,18,20,42,22,1,2005,434
8471676,"Bobby Ryan",18,74,204,62,37,52,89,51,30,3,7,R,8,2,9,8,1,2005,332
8471677,"Jack Johnson",18,73,226,44,12,21,33,178,0,4,0,D,0,0,0,0,1,2005,364
8471678,"Benoit Pouliot",19,75,204,67,29,38,67,102,7,2,8,L,12,6,14,20,1,2005,257
8471680,"Gilbert Brule",18,71,187,70,39,48,87,169,4,5,3,C,6,1,4,8,1,2005,296
8471681,"Jack Skille",18,73,216,48,16,25,41,64,0,11,0,R,0,0,0,0,1,2005,138
8471682,"Devin Setoguchi",18,72,205,75,37,33,70,40,20,10,1,R,4,0,1,0,1,2005,336
8471683,"Brian Lee",18,75,200,37,12,29,41,4,0,15,3,D,4,2,5,2,4,2005,187
8471684,"Luc Bourdon",18,75,211,76,13,20,33,121,-39,6,0,D,0,0,0,0,1,2005,36
8471685,"Anze Kopitar",18,75,224,52,46,31,77,48,0,1,1,C,13,1,2,2,1,2005,475
8471686,"Marc Staal",18,76,209,65,6,20,26,53,22,9,4,D,12,0,4,15,1,2005,367
8471689,"Ryan O'Marra",18,74,220,70,30,38,68,72,-4,14,1,C,6,4,5,0,3,2005,33
8471691,"Martin Hanzal",18,78,226,59,27,27,54,92,0,2,2,C,8,1,3,8,1,2005,352
8471692,"Ryan Parent",18,75,198,72,2,17,19,42,5,8,1,D,4,0,1,4,1,2005,106
8471693,"Jakub Kindl",18,75,199,62,3,11,14,92,0,18,0,D,12,0,0,22,4,2005,106
8471694,"Kenndal McArdle",18,71,190,70,37,37,74,122,-4,7,0,L,5,1,1,16,1,2005,42
8471696,"Matt Lashoff",19,74,204,44,4,18,22,44,16,12,3,D,13,0,3,18,1,2005,74
8471697,"Niclas Bergfors",18,70,194,46,19,16,35,27,0,5,3,R,5,0,3,4,1,2005,173
8471698,"T.J. Oshie",19,72,189,42,40,64,104,28,-2,43,0,R,0,0,0,0,3,2005,262
8471699,"Andrew Cogliano",18,70,184,49,36,66,102,33,0,63,24,L,25,22,46,20,4,2005,410
8471700,"Matt Pelech",18,76,230,31,1,5,6,74,-4,41,0,R,0,0,0,0,2,2005,5
8471701,"Joe Finley",18,80,245,55,3,10,13,181,-18,32,0,D,0,0,0,0,3,2005,5
8471702,"Matt Niskanen",19,73,200,29,27,38,65,34,0,31,0,D,0,0,0,0,4,2005,370
8471703,"Steve Downie",18,71,191,61,21,52,73,179,1,73,5,R,11,4,9,49,5,2005,272
8471704,"Vladimir Mihalik",18,80,246,55,9,11,20,68,0,12,1,D,6,0,1,2,1,2005,15
8471705,"Brendan Mikkelson",18,75,210,76,5,12,17,60,-10,16,2,D,7,1,3,0,3,2005,127
8471707,"James Neal",18,74,221,73,19,27,46,38,-5,19,1,L,4,1,2,6,3,2005,314
8471708,"Ryan Stoa",18,75,200,44,14,27,41,38,0,13,0,C,0,0,0,0,4,2005,37
8471709,"Marc-Edouard Vlasic",18,73,205,70,5,25,30,33,39,70,7,D,13,2,9,2,5,2005,471
8471710,"Taylor Chorney",18,72,191,56,5,30,35,60,0,45,0,D,0,0,0,0,4,2005,61
8471711,"Scott Jackson",18,75,219,72,6,16,22,46,26,21,2,D,12,1,3,4,5,2005,1
8471713,"Petr Kalus",18,73,201,47,20,14,34,173,0,8,0,R,2,2,2,25,1,2005,11
8471714,"Michael Sauer",18,75,213,32,2,11,13,10,6,22,0,D,0,0,0,0,5,2005,98
8471716,"Justin Abdelkader",18,74,218,60,27,25,52,86,20,25,4,L,11,0,4,8,5,2005,209
8471717,"Adam McQuaid",19,76,212,66,3,16,19,98,31,30,2,D,8,0,2,10,5,2005,158
8471718,"Marc-Andre Cliche",18,72,202,19,4,4,8,8,1,49,0,C,0,0,0,0,2,2005,1
8471719,"Matt Kassian",19,76,240,69,3,3,6,172,-11,103,2,L,6,1,3,14,2,2005,28
8471724,"Kris Letang",18,72,201,76,15,21,36,99,-16,44,0,D,0,0,0,0,3,2005,350
8471728,"Brodie Dupont",18,74,210,70,14,11,25,111,-4,77,8,L,12,2,10,21,3,2005,1
8471729,"Kris Russell",18,70,170,72,26,35,61,37,29,95,1,D,10,2,3,4,5,2005,331
8471730,"Evan Brophey",19,74,199,63,28,43,71,55,4,46,1,C,5,2,3,2,5,2005,4
8471733,"Rich Clune",18,70,207,74,23,15,38,115,1,138,0,L,0,0,0,0,5,2005,14
8471735,"Keith Yandle",19,73,196,34,14,40,54,52,0,55,0,D,0,0,0,0,4,2005,365
8471736,"Radek Smolenak",19,74,207,67,32,28,60,58,0,34,0,L,0,0,0,0,4,2005,7
8471738,"Perttu Lindgren",18,72,188,46,14,29,43,4,0,22,10,C,10,7,17,4,4,2005,1
8471741,"Teemu Laakso",18,73,215,46,5,7,12,38,0,20,0,D,1,0,0,0,4,2005,17
8471742,"Cody Franson",18,77,224,64,2,11,13,44,-10,61,1,D,4,0,1,0,3,2005,198
8471743,"Vladimir Sobotka",18,70,197,59,16,22,38,142,0,26,5,L,7,1,6,0,4,2005,272
8471746,"Phil Oreskovic",18,76,217,61,1,6,7,147,12,136,0,D,6,0,0,4,2,2005,10
8471747,"Mikko Lehtonen",18,75,196,46,8,14,22,40,0,30,1,R,6,3,4,0,4,2005,2
8471748,"Mark Fraser",19,76,220,58,0,8,8,96,3,50,3,D,15,0,3,26,2,2005,98
8471752,"Marc-Andre Gragnani",18,75,205,74,10,32,42,48,-16,94,0,D,0,0,0,0,3,2005,73
8471753,"T.J. Hensick",20,70,190,39,23,32,55,24,0,78,0,C,0,0,0,0,4,2005,112
8471756,"Oskars Bartulis",18,74,184,62,5,19,24,55,0,47,1,D,12,1,2,16,4,2005,66
8471760,"Cody Bass",18,72,205,70,11,17,28,107,5,35,1,C,5,1,2,8,5,2005,48
8471761,"Chris Butler",19,73,196,60,6,22,28,90,36,57,6,D,13,1,7,10,5,2005,223
8471762,"Chris VandeVelde",18,74,190,37,36,36,72,28,1,59,2,C,4,0,2,0,5,2005,17
8471763,"Ilya Zubov",18,72,211,41,9,8,17,36,0,7,0,C,0,0,0,0,1,2005,11
8471764,"Patrick Davis",19,74,195,59,20,30,50,41,2,26,4,R,14,3,7,20,5,2005,9
8471765,"Jonathan Sigalet",19,73,185,35,3,13,16,36,0,88,0,D,0,0,0,0,4,2005,1
8471766,"Jared Boll",19,75,209,59,23,24,47,294,0,187,3,R,4,1,4,25,4,2005,345
8471767,"Blair Jones",19,74,216,68,14,36,50,78,10,33,5,C,5,2,7,8,5,2005,99
8471768,"Tom Pyatt",18,71,185,63,20,33,53,16,-5,159,0,L,0,0,0,0,3,2005,175
8471769,"Niklas Hjalmarsson",18,75,197,48,4,13,17,91,0,250,0,D,0,0,0,0,4,2005,260
8471778,"Jordan Lavallee-Smotherman",19,75,225,64,40,26,66,108,28,92,2,L,13,5,7,26,5,2005,4
8471786,"Ray Macias",19,74,195,69,12,35,47,18,-15,71,0,D,2,0,0,0,3,2005,8
8471794,"Darren Helm",18,72,196,72,10,14,24,27,6,250,6,C,13,2,8,10,5,2005,248
8471803,"Brian Salcido",20,74,188,38,7,23,30,52,0,250,0,D,0,0,0,0,4,2005,2
8471804,"Nathan Gerbe",18,64,176,44,17,20,37,87,0,160,0,C,0,0,0,0,4,2005,146
8471807,"Tom Wandell",18,73,200,5,1,2,3,4,0,250,0,C,0,0,0,0,2,2005,211
8471810,"Derek Joslin",18,73,210,68,6,24,30,44,26,106,3,D,21,0,3,24,5,2005,114
8471811,"Cal O'Reilly",19,72,193,68,24,50,74,16,9,96,5,C,11,4,9,4,5,2005,113
8471816,"Mark Fayne",18,75,212,24,1,17,18,16,0,104,0,D,0,0,0,0,4,2005,139
8471817,"Ryan Reaves",18,73,225,64,7,9,16,79,-5,228,4,R,23,2,6,43,3,2005,88
8471821,"Matt Watkins",19,70,181,60,36,38,74,53,0,137,0,R,0,0,0,0,4,2005,1
8471829,"Justin Mercier",18,71,190,48,5,11,16,93,0,114,0,C,0,0,0,0,4,2005,9
8471832,"Nick Drazenovic",18,72,192,72,18,38,56,24,-1,29,0,C,0,0,0,0,3,2005,3
8471840,"Brett Sutter",18,72,200,70,8,11,19,70,0,249,2,L,16,1,3,16,4,2005,34
8471842,"Tim Kennedy",19,70,175,54,30,31,61,112,26,162,11,L,13,6,17,18,6,2005,112
8471846,"Kris Fredheim",18,74,170,50,2,15,17,28,0,157,0,D,0,0,0,0,4,2005,3
8471848,"Andrey Zubarev",18,73,210,39,3,5,8,40,0,10,0,D,0,0,0,0,1,2005,4
8471851,"Matt D'Agostini",19,72,198,59,24,22,46,29,0,64,2,R,4,0,2,8,4,2005,238
8471853,"Nicolas Blanchard",18,75,205,69,13,26,39,31,-4,155,2,L,17,2,4,10,3,2005,0
8471856,"Joe Vitale",20,71,205,53,11,20,31,62,-4,250,0,C,0,0,0,0,3,2005,77
8471859,"Sergei Kostitsyn",18,72,196,40,4,10,14,24,0,250,0,L,4,2,2,12,4,2005,307
8471862,"Colin Greening",19,74,210,35,24,22,46,24,0,108,0,C,0,0,0,0,4,2005,106
8471863,"Mario Bliznak",18,72,185,69,27,25,52,97,0,250,0,C,0,0,0,0,4,2005,6
8471868,"Ryan Russell",18,70,178,66,32,21,53,18,27,238,7,L,16,6,13,12,5,2005,41
8471873,"Anton Stralman",19,71,190,50,10,11,21,40,0,250,0,D,0,0,0,0,4,2005,265
8471879,"Kyle Cumiskey",19,71,180,72,4,36,40,47,4,250,14,D,27,0,14,14,6,2005,132
8471885,"Chad Rau",18,71,198,63,32,40,72,32,-10,181,0,C,0,0,0,0,3,2005,9
8471887,"Patric Hornqvist",18,71,189,33,15,12,27,38,0,250,0,R,0,0,0,0,4,2005,263
8473412,"Bryan Little",19,72,191,64,42,67,109,99,26,7,15,C,14,8,23,19,1,2006,404
8473415,"Alex Biega",18,70,193,28,10,17,27,51,0,104,0,D,0,0,0,0,4,2006,0
8473416,"Michael Caruso",18,74,191,66,1,15,16,85,21,55,2,D,15,1,3,24,5,2006,2
8473419,"Brad Marchand",18,69,181,68,29,37,66,83,40,80,16,L,25,7,23,36,6,2006,218
8473422,"Nick Foligno",19,72,205,65,24,46,70,146,19,19,3,L,10,1,4,28,5,2006,396
8473426,"Mike Weber",19,74,217,68,5,21,26,181,17,34,0,D,7,0,0,12,5,2006,174
8473431,"Bud Holloway",18,72,194,72,21,13,34,18,0,40,2,C,7,3,5,4,4,2006,0
8473432,"Derek Dorsett",20,72,192,68,25,23,48,279,14,125,4,R,13,8,12,53,5,2006,280
8473433,"Kevin Quick",18,72,181,28,3,20,23,6,0,93,0,D,0,0,0,0,4,2006,6
8473438,"Mathieu Carle",19,72,203,67,18,51,69,122,20,52,14,D,17,1,15,29,6,2006,3
8473444,"Jon Matsumoto",20,72,185,36,20,28,48,43,0,117,0,C,0,0,0,0,4,2006,14
8473446,"Erik Johnson",18,76,225,53,20,39,59,115,0,1,0,D,0,0,0,0,1,2006,329
8473449,"Kyle Okposo",18,72,218,50,27,31,58,56,28,11,11,R,11,5,16,8,1,2006,319
8473453,"Trevor Lewis",19,73,201,56,35,40,75,69,25,30,13,C,11,3,16,16,6,2006,203
8473456,"Rhett Rakhshani",18,70,182,65,29,26,55,69,0,56,0,R,0,0,0,0,4,2006,7
8473459,"Arturs Kulda",18,74,215,44,5,12,17,0,0,236,0,D,0,0,0,0,4,2006,15
8473463,"Leo Komarov",19,71,210,59,8,12,20,169,0,34,4,C,16,3,7,32,4,2006,42
8473465,"Jamie McGinn",18,73,205,72,28,32,60,123,-11,42,2,L,6,2,4,4,3,2006,268
8473466,"Ryan White",18,72,200,72,20,33,53,121,10,27,4,C,13,3,7,18,5,2006,89
8473468,"Eric Gryba",18,76,225,56,3,12,15,205,13,66,1,D,3,1,2,27,5,2006,33
8473473,"Milan Lucic",18,75,236,62,9,10,19,149,4,58,4,L,23,3,7,56,5,2006,405
8473482,"Jiri Tlusty",18,72,205,50,11,5,16,53,0,3,6,L,6,7,13,6,1,2006,276
8473484,"Kaspars Daugavins",18,72,213,45,8,17,25,32,0,236,0,L,0,0,0,0,4,2006,91
8473485,"Chris Stewart",19,74,239,62,37,50,87,118,19,8,0,R,6,2,2,13,1,2006,319
8473488,"Sergei Shirokov",20,70,195,39,7,7,14,26,0,74,0,L,4,0,0,0,4,2006,8
8473491,"Tomas Kana",19,72,204,5,4,3,7,16,0,5,1,C,6,0,1,2,1,2006,6
8473492,"Matt Beleskey",18,72,203,68,20,21,41,156,0,46,2,L,6,1,3,10,4,2006,209
8473493,"Ben Maxwell",18,73,195,76,30,37,67,62,17,44,5,C,6,3,8,0,5,2006,47
8473494,"Petteri Wirtanen",20,73,207,55,14,5,19,30,0,236,0,C,13,1,1,12,4,2006,3
8473496,"Oskar Osala",19,76,219,68,17,26,43,86,0,54,0,L,0,0,0,0,4,2006,3
8473501,"Ty Wishart",18,76,225,77,5,32,37,82,12,21,0,D,5,0,0,4,5,2006,26
8473504,"Cal Clutterbuck",19,71,218,66,35,33,68,139,-17,24,0,R,0,0,0,0,3,2006,346
8473505,"Peter LeBlanc",18,69,195,22,10,12,22,25,0,143,8,C,14,8,16,8,4,2006,0
8473507,"Jeff Petry",19,75,204,81,8,35,43,92,6,36,5,D,11,2,7,8,5,2006,156
8473510,"Jonas Junland",19,74,200,37,22,23,45,46,0,36,0,D,0,0,0,0,4,2006,4
8473511,"David McIntyre",19,72,190,46,42,50,92,143,0,88,8,C,11,4,12,42,4,2006,7
8473512,"Claude Giroux",18,71,185,69,39,64,103,64,30,38,15,C,17,5,20,24,6,2006,333
8473514,"Jesse Joensuu",19,76,213,51,4,8,12,57,0,18,2,L,14,0,2,12,4,2006,67
8473525,"Theo Peckham",19,74,246,67,6,9,15,236,-11,65,6,D,11,1,7,32,3,2006,160
8473526,"Peter Mueller",18,74,204,52,26,32,58,44,4,6,6,C,15,7,13,10,1,2006,297
8473533,"Jordan Staal",18,76,220,68,28,40,68,69,16,2,7,C,23,10,17,22,1,2006,479
8473534,"Patrik Berglund",18,76,223,48,20,13,33,42,0,8,0,C,0,0,0,0,1,2006,358
8473536,"James Sheppard",18,73,215,66,30,54,84,78,3,9,5,C,9,2,7,12,1,2006,256
8473537,"Viktor Stalberg",20,75,209,41,27,26,53,89,0,236,5,L,7,6,11,6,4,2006,243
8473539,"Carl Sneep",19,76,210,39,15,26,41,43,3,26,1,D,9,0,1,6,5,2006,1
8473542,"Tom Sestito",19,77,228,57,10,10,20,176,0,112,2,L,13,5,7,29,4,2006,57
8473544,"Derick Brassard",19,73,204,58,44,72,116,92,19,4,4,C,7,5,9,10,1,2006,322
8473546,"Michael Grabner",19,73,185,67,36,14,50,28,0,15,0,R,0,0,0,0,4,2006,219
8473548,"Phil Kessel",19,72,202,46,19,34,53,30,0,5,0,R,0,0,0,0,1,2006,504
8473550,"Andrew Bodnarchuk",18,71,195,68,6,17,23,136,11,72,2,D,11,0,2,22,5,2006,5
8473558,"Cory Emmerton",18,72,191,73,27,65,92,34,37,10,0,C,6,2,2,6,1,2006,121
8473560,"Korbinian Holzer",18,75,215,48,4,4,8,100,0,236,0,D,0,0,0,0,2,2006,24
8473562,"John McCarthy",20,73,195,33,2,2,4,12,0,236,0,C,0,0,0,0,2,2006,51
8473563,"Nicklas Backstrom",19,73,213,50,10,16,26,30,0,1,0,C,1,0,0,2,1,2006,413
8473564,"Michael Frolik",18,73,194,51,3,9,12,32,0,2,9,R,6,3,12,6,1,2006,349
8473565,"Brian Strait",18,73,206,61,2,12,14,76,0,22,0,D,0,0,0,0,4,2006,31
8473568,"Andreas Nodl",19,73,196,58,29,30,59,16,13,60,9,R,14,6,15,6,5,2006,183
8473569,"Jan Mursak",18,71,190,43,15,15,30,32,0,22,2,L,5,0,2,2,4,2006,46
8473571,"Jamie McBain",18,73,180,61,11,30,41,41,0,84,0,D,0,0,0,0,4,2006,206
8473573,"Artem Anisimov",18,76,198,32,15,12,27,28,0,6,0,C,0,0,0,0,1,2006,279
8473574,"Shawn Matthias",18,76,231,74,14,21,35,44,-9,62,0,L,6,3,3,2,3,2006,253
8473579,"Nikolay Kulemin",20,73,225,31,5,7,12,8,0,25,4,L,11,2,6,6,4,2006,351
8473580,"Matthew Corrente",18,72,205,68,6,24,30,200,0,35,1,D,4,1,2,8,4,2006,34
8473582,"Ivan Vishnevskiy",18,72,193,54,13,35,48,57,1,32,1,D,5,2,3,2,5,2006,5
8473584,"Andrew MacDonald",20,73,204,68,6,40,46,62,22,234,12,D,26,2,14,12,6,2006,232
8473588,"Erik Condra",20,71,188,36,6,28,34,32,0,236,0,R,0,0,0,0,4,2006,155
8473589,"Chris Summers",18,74,207,65,7,11,18,122,0,47,0,D,0,0,0,0,4,2006,29
8473592,"Vladimir Zharkov",18,73,205,52,17,23,40,90,0,11,0,R,1,0,0,0,1,2006,82
8473600,"Benn Ferriero",19,71,195,42,16,9,25,36,0,90,0,R,0,0,0,0,4,2006,96
8473604,"Jonathan Toews",18,74,201,42,22,17,39,22,0,3,0,C,0,0,0,0,1,2006,408
8473605,"Alexander Vasyunov",18,73,210,31,29,6,35,16,0,7,0,L,0,0,0,0,1,2006,18
8473608,"Blake Geoffrion",18,73,190,60,19,27,46,76,0,33,0,C,0,0,0,0,4,2006,55
8473610,"Bobby Sanguinetti",18,75,188,68,14,51,65,44,0,12,10,D,11,5,15,4,1,2006,45
8473611,"Shane Sims",18,73,195,59,10,12,22,80,5,221,0,D,11,2,2,12,5,2006,1
8473616,"Jonathan Rheault",20,70,202,35,16,14,30,29,0,96,0,R,0,0,0,0,4,2006,5
8473618,"Mathieu Perreault",18,70,188,62,18,34,52,42,20,202,11,C,17,10,21,8,6,2006,159
8473712,"Frazer McLaren",20,77,230,61,19,12,31,186,-23,210,0,L,0,0,0,0,3,2007,102
8473986,"Alex Killorn",18,73,196,25,18,14,32,0,0,55,0,L,0,0,0,0,4,2007,120
8473989,"Luke Gazdic",18,76,225,58,5,8,13,136,-24,210,0,L,0,0,0,0,3,2007,67
8473991,"Karl Alzner",19,75,219,69,8,40,48,34,16,5,12,D,18,1,13,4,1,2007,345
8473992,"Justin Falk",19,77,222,62,3,12,15,88,11,74,0,D,6,0,0,8,5,2007,129
8473994,"Jamie Benn",18,74,210,53,42,23,65,78,0,107,4,L,11,5,9,12,4,2007,344
8473997,"Luca Caputi",19,75,200,68,27,38,65,66,0,62,1,L,5,2,3,0,4,2007,35
8473999,"Nick Palmieri",18,75,220,56,24,21,45,99,-24,66,0,R,0,0,0,0,3,2007,87
8474000,"Steven Kampfer",19,71,192,35,1,3,4,24,0,210,0,D,0,0,0,0,2,2007,61
8474001,"TJ Galiardi",19,74,185,33,14,17,31,30,0,31,0,L,0,0,0,0,4,2007,283
8474002,"Colby Cohen",18,74,200,53,13,47,60,110,5,25,0,D,4,0,0,2,5,2007,3
8474005,"Alex Grant",18,76,205,74,12,20,32,108,-32,196,0,D,0,0,0,0,3,2007,2
8474008,"Paul Carey",19,73,198,24,16,11,27,16,0,100,0,C,0,0,0,0,4,2007,12
8474009,"Nick Bonino",19,73,196,26,24,42,66,14,0,89,0,C,0,0,0,0,4,2007,189
8474012,"John Albert",18,71,190,63,13,27,40,16,0,122,0,C,0,0,0,0,4,2007,9
8474013,"Ian Cole",18,73,219,65,12,19,31,70,0,81,0,D,0,0,0,0,4,2007,113
8474018,"Christopher DiDomenico",18,71,174,70,25,50,75,60,-14,88,0,C,0,0,0,0,3,2007,0
8474019,"Tommy Cross",18,75,205,45,8,16,24,32,0,12,0,D,0,0,0,0,1,2007,0
8474024,"Jim O'Brien",18,75,195,50,10,12,22,63,0,38,0,C,0,0,0,0,4,2007,63
8474025,"Eric Tangradi",18,76,221,65,5,15,20,32,12,93,9,L,15,8,17,14,5,2007,136
8474027,"Justin Braun",20,74,205,39,4,10,14,20,0,209,0,D,0,0,0,0,4,2007,217
8474029,"Cade Fairchild",18,71,190,56,5,28,33,60,0,189,0,D,0,0,0,0,4,2007,5
8474030,"Aaron Palushaj",18,72,187,56,22,45,67,62,5,101,5,R,8,6,11,6,5,2007,68
8474031,"Kevin Shattenkirk",18,72,209,64,14,31,45,64,0,34,0,D,0,0,0,0,4,2007,282
8474032,"Nick Petrecki",18,75,230,54,11,14,25,177,0,21,0,D,5,0,0,10,4,2007,1
8474034,"Patrick Maroon",19,75,227,57,40,55,95,152,0,208,13,L,12,10,23,12,4,2007,77
8474035,"Bill Sweatt",19,72,190,37,10,18,28,18,-1,27,0,L,0,0,0,0,3,2007,3
8474037,"James van Riemsdyk",18,75,210,65,44,47,91,91,2,3,0,L,0,0,0,0,1,2007,324
8474038,"Paul Byron",18,69,160,68,21,23,44,46,7,210,1,L,5,5,6,2,5,2007,81
8474040,"Sam Gagner",18,71,200,59,35,83,118,44,32,6,22,C,16,7,29,22,1,2007,481
8474042,"Cody Almond",18,74,199,68,15,28,43,72,-14,210,0,C,0,0,0,0,3,2007,25
8474045,"Zach Hamill",19,71,180,69,32,61,93,90,16,9,8,C,12,2,10,16,1,2007,20
8474046,"Alex Plante",18,76,230,58,8,30,38,81,18,72,6,D,13,5,11,14,5,2007,10
8474048,"Keith Aulie",18,78,222,66,1,8,9,82,3,108,2,D,11,0,2,14,2,2007,136
8474049,"Akim Aliu",18,76,225,53,20,22,42,104,0,41,5,R,21,1,6,50,4,2007,7
8474050,"Brett MacLean",19,74,201,68,47,53,100,43,9,14,9,L,7,6,15,9,5,2007,18
8474052,"Chris Terry",18,70,195,68,22,44,66,98,18,175,10,L,20,8,18,21,5,2007,13
8474053,"Logan Couture",18,73,200,60,28,54,82,26,-1,19,7,C,5,1,8,4,3,2007,297
8474056,"P.K. Subban",18,72,210,68,15,41,56,89,13,102,8,D,15,5,13,26,5,2007,284
8474059,"Linus Omark",20,70,187,50,8,9,17,32,0,55,0,L,4,1,1,2,4,2007,79
8474061,"Anthony Peluso",18,75,235,52,7,3,10,176,-33,183,0,R,0,0,0,0,2,2007,58
8474062,"Riley Nash",18,73,200,55,38,46,84,87,0,64,7,C,11,4,11,31,4,2007,110
8474063,"Mark Katic",18,70,191,74,5,36,41,31,8,59,3,D,4,1,4,8,5,2007,11
8474066,"Thomas Hickey",18,72,189,68,9,41,50,70,15,26,4,D,11,3,7,4,5,2007,121
8474068,"Kyle Turris",18,73,190,59,69,57,126,85,0,1,14,C,14,12,26,16,1,2007,316
8474074,"Paul Postma",18,75,195,70,5,19,24,42,-19,67,1,D,6,0,1,0,3,2007,58
8474076,"John Negrin",18,74,195,50,1,16,17,59,11,85,2,D,7,0,2,8,5,2007,3
8474077,"Carson McMillan",19,73,196,72,7,15,22,76,-1,210,0,R,18,2,2,17,3,2007,16
8474085,"Johan Harju",21,75,210,55,12,10,22,30,0,210,0,L,4,2,2,4,4,2007,10
8474089,"Brad Malone",18,74,207,57,14,19,33,134,6,57,1,C,8,3,4,24,5,2007,54
8474090,"Brendan Smith",18,74,211,39,12,24,36,90,0,68,14,D,16,6,20,30,4,2007,119
8474091,"Brandon Sutter",18,75,191,77,21,38,59,56,-3,28,3,C,7,0,3,14,3,2007,415
8474094,"Matt Halischuk",19,72,180,67,33,33,66,20,11,164,1,R,9,4,5,10,5,2007,203
8474095,"Dana Tyrell",18,70,192,72,30,26,56,51,4,15,6,C,15,1,7,4,5,2007,132
8474096,"Nick Spaling",19,73,198,61,23,36,59,41,24,24,3,C,9,2,5,4,5,2007,297
8474098,"Colton Sceviour",18,72,195,49,12,26,38,38,-17,96,0,C,0,0,0,0,3,2007,28
8474100,"Dwight King",18,76,229,100,17,36,53,141,10,104,0,L,0,0,0,0,5,2007,157
8474102,"David Perron",19,72,200,70,39,44,83,75,37,10,18,L,21,13,31,22,1,2007,418
8474113,"TJ Brennan",18,73,216,68,16,25,41,79,0,29,1,D,4,1,2,4,4,2007,40
8474114,"Oscar Moller",18,70,189,68,32,37,69,50,0,20,3,R,5,0,3,6,4,2007,87
8474121,"Colton Gillies",18,76,208,71,15,18,33,158,-20,30,0,C,0,0,0,0,3,2007,154
8474125,"Carl Gunnarsson",21,74,197,51,4,10,14,28,0,210,4,D,15,0,4,4,4,2007,304
8474128,"Milan Kytnar",18,72,190,81,43,66,109,147,0,22,1,C,5,1,2,4,4,2007,1
8474130,"Corey Tropp",18,72,185,54,26,36,62,76,-3,114,9,R,8,4,13,0,3,2007,87
8474134,"Yannick Weber",19,71,200,52,13,28,41,44,0,53,6,D,9,3,9,8,4,2007,164
8474135,"Brett Bellemore",19,76,225,50,0,12,12,50,48,210,5,D,20,0,5,28,5,2007,72
8474137,"Drayson Bowman",18,73,195,61,24,19,43,55,1,36,5,L,6,2,7,4,5,2007,176
8474138,"Dustin Jeffrey",19,73,205,68,34,58,92,40,7,137,12,L,13,6,18,11,6,2007,124
8474139,"Maxime Macenauer",18,71,188,14,1,3,4,10,-2,210,0,C,0,0,0,0,2,2007,29
8474141,"Patrick Kane",19,71,177,65,67,87,154,94,44,2,21,R,16,10,31,16,1,2007,515
8474143,"Ryan Thang",20,72,194,42,20,21,41,22,0,210,0,L,0,0,0,0,4,2007,1
8474145,"Robert Bortuzzo",18,76,221,63,2,12,14,67,15,48,2,D,9,1,3,8,5,2007,75
