name,CareerGP,NumSeasons,AvgGP,CareerTOI,AvgTOI,CareerPts,Overall,Round,Age,D1_Pos,D2_Pos,Great_160,Great_120,Draft Year
Henrik Bjorklund,0,0,0,0,0,0,111,4,24,0,0,0,0,2009
Henrik Juntunen,0,0,0,0,0,0,83,3,32,0,0,0,0,2001
Henrik Sedin,1092,14,78,19073,17.46611722,915,3,1,35,1,0,1,1,1999
Henrik Tommernes,0,0,0,0,0,0,210,7,25,0,1,0,0,2011
Henrik Zetterberg,836,12,69.66666667,16381,19.59449761,786,210,7,35,0,0,1,1,1999
Hugh Jessiman,2,1,2,15,7.5,0,12,1,31,0,0,0,0,2003
Hugo Carpentier,0,0,0,0,0,0,118,4,27,1,0,0,0,2006
Ian Cole,187,5,37.4,3015,16.12299465,39,18,1,26,0,1,1,1,2007
Ian Forbes,0,0,0,0,0,0,51,2,35,0,1,0,0,1998
Ian Jacobs,0,0,0,0,0,0,203,8,35,0,0,0,0,1998
Ian Schultz,0,0,0,0,0,0,87,3,25,0,0,0,0,2008
Ian White,503,8,62.875,10492,20.85884692,179,191,6,31,0,1,1,1,2002
Igor Grigorenko,0,0,0,0,0,0,62,2,32,0,0,0,0,2001
Igor Ignatushkin,0,0,0,0,0,0,242,8,31,1,0,0,0,2002
Igor Knyazev,0,0,0,0,0,0,15,1,32,0,1,0,0,2001
Igor Makarov,0,0,0,0,0,0,33,2,27,0,0,0,0,2006
Igor Mirnov,0,0,0,0,0,0,67,2,30,0,0,0,0,2003
Igor Pohanka,0,0,0,0,0,0,44,2,32,1,0,0,0,2001
Igor Radulov,43,2,21.5,547,12.72093023,16,74,3,33,0,0,0,0,2000
Igor Samoilov,0,0,0,0,0,0,217,7,33,0,1,0,0,2000
Igor Shadilov,0,0,0,0,0,0,249,9,35,0,1,0,0,1999
Igor Valeev,0,0,0,0,0,0,122,4,34,0,0,0,0,2001
Igor Volkov,0,0,0,0,0,0,246,8,32,0,0,0,0,2003
Iiro Pakarinen,17,1,17,172,10.11764706,3,184,7,24,0,0,0,0,2011
Ilja Kablukov,0,0,0,0,0,0,146,5,27,1,0,0,0,2007
Ilja Krikunov,0,0,0,0,0,0,223,,31,0,0,0,0,2002
Ilja Nikulin,0,0,0,0,0,0,31,,33,0,1,0,0,2000
Ilja Solarev,0,0,0,0,0,0,281,,33,0,0,0,0,2001
Ilkka Pikkarainen,31,1,31,252,8.129032258,4,218,7,34,0,0,0,0,2002
Ilya Kovalchuk,816,11,74.18181818,17932,21.9754902,816,1,1,32,0,0,1,1,2001
Ilya Zubov,11,2,5.5,118,10.72727273,2,98,4,28,1,0,0,0,2005
Isaac MacLeod,0,0,0,0,0,0,136,5,23,0,1,0,0,2010
Ivan Baranka,1,1,1,13,13,1,50,2,30,0,1,0,0,2003
Ivan Dornic,0,0,0,0,0,0,176,6,30,1,0,0,0,2003
Ivan Huml,49,3,16.33333333,604,12.32653061,18,59,2,34,0,0,0,0,2000
Ivan Khomutov,0,0,0,0,0,0,93,3,30,1,0,0,0,2003
Ivan Kolozvary,0,0,0,0,0,0,198,7,32,1,0,0,0,2001
Ivan Koltsov,0,0,0,0,0,0,106,4,31,0,1,0,0,2002
Ivan Majesky,202,3,67.33333333,3611,17.87623762,31,267,9,39,0,1,1,1,2001
Ivan Nepryayev,0,0,0,0,0,0,163,5,33,1,0,0,0,2000
Ivan Rachunek,0,0,0,0,0,0,187,7,34,0,0,0,0,1999
Ivan Telegin,0,0,0,0,0,0,101,4,23,0,0,0,0,2010
Ivan Tkachenko,0,0,0,0,0,0,98,4,35,0,0,0,0,2002
Ivan Vishnevskiy,5,2,2.5,92,18.4,2,27,1,27,0,1,0,0,2006
J.D. Corbin,0,0,0,0,0,0,249,8,30,0,0,0,0,2004
J.D. Forrest,0,0,0,0,0,0,181,6,34,0,1,0,0,2000
J.D. Watt,0,0,0,0,0,0,111,4,28,0,0,0,0,2005
J.F. Dufort,0,0,0,0,0,0,205,,33,0,0,0,0,2002
J.F. Soucy,0,0,0,0,0,0,252,,32,1,0,0,0,2001
J.T. Miller,114,3,38,1433,12.57017544,33,15,1,22,1,0,0,0,2011
J.T. Wyman,44,3,14.66666667,449,10.20454545,11,100,4,29,0,0,0,0,2004
Jaakko Harikkala,0,0,0,0,0,0,118,4,34,0,1,0,0,1999
Jack Johnson,569,9,63.22222222,13279,23.33743409,230,3,1,28,0,1,1,1,2005
Jack Skille,239,8,29.875,2839,11.87866109,61,7,1,28,0,0,1,1,2005
Jacob Josefson,180,5,36,2198,12.21111111,36,20,1,24,1,0,1,1,2009
Jacob Lagace,0,0,0,0,0,0,134,5,25,0,0,0,0,2008
Jacques Lariviere,0,0,0,0,0,0,172,6,35,0,0,0,0,1998
Jaden Schwartz,207,4,51.75,3413,16.48792271,135,14,1,23,1,0,1,1,2010
Jake Brenk,0,0,0,0,0,0,154,5,33,1,0,0,0,2001
Jake Dowell,157,7,22.42857143,1616,10.29299363,33,140,5,30,1,0,0,1,2004
Jake Gardiner,246,4,61.5,5208,21.17073171,89,17,1,25,0,1,1,1,2008
Jake Hansen,0,0,0,0,0,0,68,3,26,0,0,0,0,2007
Jake Muzzin,208,4,52,4127,19.84134615,82,141,5,26,0,1,1,1,2007
Jake Riddle,0,0,0,0,0,0,239,8,32,0,0,0,0,2001
Jake Taylor,0,0,0,0,0,0,177,6,32,0,1,0,0,2002
Jakob Silfverberg,181,3,60.33333333,2790,15.41436464,81,39,2,25,0,0,1,1,2009
Jakub Culek,0,0,0,0,0,0,76,3,22,0,0,0,0,2010
Jakub Cutta,8,3,2.666666667,109,13.625,0,61,2,33,0,1,0,0,2000
Jakub Hulva,0,0,0,0,0,0,108,4,31,0,0,0,0,2002
Jakub Kindl,248,6,41.33333333,3913,15.77822581,62,19,1,28,0,1,1,1,2005
Jakub Klepis,66,2,33,593,8.984848485,14,16,1,31,1,0,0,0,2002
Jakub Koreis,0,0,0,0,0,0,19,1,31,1,0,0,0,2002
Jakub Petruzalek,2,1,2,16,8,1,266,9,30,0,0,0,0,2004
Jakub Sindel,0,0,0,0,0,0,54,2,29,1,0,0,0,2004
Jakub Vojta,0,0,0,0,0,0,94,4,28,0,1,0,0,2005
Jakub Voracek,531,7,75.85714286,8674,16.33521657,372,7,1,26,0,0,1,1,2007
James Delory,0,0,0,0,0,0,98,4,27,0,1,0,0,2006
James Demone,0,0,0,0,0,0,283,9,33,0,1,0,0,2000
James Desmarais,0,0,0,0,0,0,270,9,36,1,0,0,0,1999
James Hakewill,0,0,0,0,0,0,145,5,33,0,1,0,0,2001
James Livingston,0,0,0,0,0,0,70,3,25,0,0,0,0,2008
James Massen,0,0,0,0,0,0,194,6,33,0,0,0,0,2001
James Neal,480,7,68.57142857,8554,17.82083333,352,33,2,28,0,0,1,1,2005
James Pemberton,0,0,0,0,0,0,124,4,31,0,1,0,0,2003
James Sheppard,394,6,65.66666667,4972,12.61928934,91,9,1,27,1,0,1,1,2006
James van Riemsdyk,406,6,67.66666667,6925,17.05665025,248,2,1,26,0,0,1,1,2007
James Wisniewski,551,10,55.1,11796,21.40834846,274,156,5,31,0,1,1,1,2002
James Wright,146,4,36.5,1570,10.75342466,12,117,4,25,1,0,0,1,2008
Jamie Arniel,1,1,1,12,12,0,97,4,25,1,0,0,0,2008
Jamie Benn,426,6,71,7735,18.157277,359,129,5,26,0,0,1,1,2007
Jamie Chamberlain,0,0,0,0,0,0,265,9,34,0,0,0,0,1999
Jamie Devane,2,1,2,12,6,0,68,3,24,0,0,0,0,2009
Jamie Hoffmann,0,0,0,0,0,0,230,8,31,1,0,0,0,2003
Jamie Lundmark,295,6,49.16666667,3712,12.58305085,99,9,1,34,1,0,1,1,1999
Jamie McBain,301,6,50.16666667,5776,19.18936877,101,63,2,27,0,1,1,1,2006
Jamie McGinn,366,7,52.28571429,4859,13.27595628,128,36,2,27,0,0,1,1,2006
Jamie Oleksiak,59,3,19.66666667,844,14.30508475,10,14,1,22,0,1,0,0,2011
Jamie Tardif,2,1,2,10,5,0,112,4,30,0,0,0,0,2003
Jan Blanar,0,0,0,0,0,0,263,9,32,0,1,0,0,2001
Jan Bohac,0,0,0,0,0,0,87,3,33,1,0,0,0,2000
Jan Fadrny,0,0,0,0,0,0,169,6,35,1,0,0,0,1998
Jan Hejda,627,9,69.66666667,13242,21.11961722,135,106,4,37,0,1,1,1,2003
Jan Holub,0,0,0,0,0,0,197,7,32,0,1,0,0,2001
Jan Kubista,0,0,0,0,0,0,130,4,31,0,0,0,0,2002
Jan Marek,0,0,0,0,0,0,243,8,35,1,0,0,0,2003
Jan Mertzig,23,1,23,277,12.04347826,2,235,9,45,0,1,0,0,1998
Jan Mursak ,46,3,15.33333333,356,7.739130435,4,182,6,27,0,0,0,0,2006
Jan Platil,0,0,0,0,0,0,218,7,32,0,1,0,0,2001
Jan Sandstrom,0,0,0,0,0,0,173,6,37,0,1,0,0,1999
Jan Sochor,0,0,0,0,0,0,161,6,35,0,0,0,0,1999
Jan Steber,0,0,0,0,0,0,252,8,29,1,0,0,0,2004
Jan Tabacek,0,0,0,0,0,0,170,6,35,0,1,0,0,2001
Jan Zapletal,0,0,0,0,0,0,188,6,29,0,1,0,0,2004
Jani Hakanpaa,0,0,0,0,0,0,104,4,23,0,1,0,0,2010
Jani Lajunen,0,0,0,0,0,0,201,7,25,1,0,0,0,2008
Jani Rita,66,4,16.5,574,8.696969697,14,13,1,34,0,0,0,0,1999
Janis Sprukts,14,2,7,94,6.714285714,3,234,8,33,1,0,0,0,2000
Jan-Mikael Juutilainen,0,0,0,0,0,0,156,6,27,1,0,0,0,2006
Janne Jokila,0,0,0,0,0,0,200,7,33,0,0,0,0,2000
Janne Kolehmainen,0,0,0,0,0,0,115,4,29,0,0,0,0,2005
Janne Niskala,6,1,6,82,13.66666667,3,147,5,34,0,1,0,0,2004
Janne Pesonen,7,1,7,52,7.428571429,0,269,9,33,0,0,0,0,2004
Jannik Hansen,470,8,58.75,6823,14.51702128,184,287,9,29,0,0,1,1,2004
Janos Vas,0,0,0,0,0,0,32,2,31,0,0,0,0,2002
Jared Aulin,17,1,17,169,9.941176471,4,47,2,33,0,0,0,0,2000
Jared Boll,488,8,61,3842,7.87295082,59,101,4,29,0,0,1,1,2005
Jared Cowen,212,5,42.4,4073,19.21226415,42,9,1,24,0,1,1,1,2009
Jared Knight,0,0,0,0,0,0,32,2,23,1,0,0,0,2010
Jared Newman,0,0,0,0,0,0,110,4,33,0,1,0,0,2000
Jared Spurgeon,295,5,59,6161,20.88474576,101,156,6,25,0,1,1,1,2008
Jared Staal,2,1,2,27,13.5,0,49,2,25,0,0,0,0,2008
Jared Walker,0,0,0,0,0,0,223,7,29,1,0,0,0,2004
Jari Tolsa,0,0,0,0,0,0,120,4,34,1,0,0,0,1999
Jari Viuhkola,0,0,0,0,0,0,158,6,35,1,0,0,0,1998
Jarkko A. Immonen,0,0,0,0,0,0,110,4,31,1,0,0,0,2002
Jarkko Immonen,20,2,10,207,10.35,8,254,8,33,1,0,0,0,2002
Jarkko Ruutu,652,11,59.27272727,7210,11.05828221,142,68,3,40,0,0,1,1,1998
Jarno Kultanen,102,3,34,1722,16.88235294,13,174,6,42,0,1,0,0,2000
Jaroslav Balastik,74,2,37,912,12.32432432,24,184,6,35,0,0,0,0,2002
Jaroslav Bednar,102,3,34,1350,13.23529412,35,51,2,38,0,0,0,0,2001
Jaroslav Kracik,0,0,0,0,0,0,231,8,32,0,0,0,0,2002
Jaroslav Kristek,6,1,6,70,11.66666667,0,50,2,35,0,0,0,0,1998
Jaroslav Mrazek,0,0,0,0,0,0,179,6,29,0,1,0,0,2004
Jaroslav Sklenar,0,0,0,0,0,0,183,6,32,0,0,0,0,2001
Jaroslav Spacek,880,13,67.69230769,18763,21.32159091,355,117,5,41,0,1,1,1,1998
Jaroslav Svoboda,134,4,33.5,1398,10.43283582,29,208,8,35,0,0,0,1,1998
Jarred Tinordi,43,3,14.33333333,571,13.27906977,6,22,1,23,0,1,0,0,2010
Jarret Stoll,792,12,66,13269,16.75378788,379,36,2,33,1,0,1,1,2002
Jason Bailey,0,0,0,0,0,0,63,3,28,0,0,0,0,2005
Jason Beckett,0,0,0,0,0,0,42,2,35,0,1,0,0,1998
Jason Clark,0,0,0,0,0,0,82,3,23,1,0,0,0,2010
Jason Crain,0,0,0,0,0,0,74,3,35,0,1,0,0,1999
Jason Demers,361,6,60.16666667,6630,18.36565097,120,186,7,27,0,1,1,1,2008
Jason Doyle,0,0,0,0,0,0,242,9,37,0,0,0,0,1998
Jason Gregoire,0,0,0,0,0,0,76,3,26,0,0,0,0,2007
Jason Jaspers,9,3,3,81,9,1,71,3,34,1,0,0,0,1999
Jason King,59,3,19.66666667,731,12.38983051,23,212,7,34,1,0,0,0,2001
Jason Kostadine,0,0,0,0,0,0,251,8,31,0,0,0,0,2002
Jason Lynch,0,0,0,0,0,0,166,6,28,0,1,0,0,2005
Jason Maleyko,0,0,0,0,0,0,188,6,35,0,1,0,0,2000
Jason Metcalfe,0,0,0,0,0,0,232,9,37,0,1,0,0,1998
Jason Pitton,0,0,0,0,0,0,244,8,29,0,0,0,0,2004
Jason Platt,0,0,0,0,0,0,247,8,34,0,1,0,0,2000
Jason Pominville,752,11,68.36363636,13951,18.5518617,579,55,2,32,0,0,1,1,2001
Jason Ryznar,8,1,8,43,5.375,0,64,3,32,0,0,0,0,2002
Jason Spezza,768,12,64,14194,18.48177083,749,2,1,32,1,0,1,1,2001
Jason Wilson,0,0,0,0,0,0,130,5,25,0,0,0,0,2010
Jason Zucker,98,4,24.5,1332,13.59183673,38,59,2,23,0,0,0,0,2010
Jay Barriball,0,0,0,0,0,0,203,7,28,0,0,0,0,2006
Jay Bouwmeester,918,12,76.5,22903,24.94880174,357,3,1,32,0,1,1,1,2002
Jay Dardis,0,0,0,0,0,0,177,6,35,1,0,0,0,1999
Jay Harrison,372,9,41.33333333,6396,17.19354839,75,82,3,32,0,1,1,1,2001
Jay Leach,70,5,14,995,14.21428571,3,115,5,36,0,1,0,0,1998
Jay McClement,764,10,76.4,11396,14.91623037,225,57,2,32,1,0,1,1,2001
Jay Rosehill,117,5,23.4,655,5.598290598,8,227,7,30,0,0,0,0,2003
Jean-Claude Sawyer,0,0,0,0,0,0,161,5,29,0,1,0,0,2004
Jean-Francois Jacques,166,7,23.71428571,1397,8.415662651,17,68,2,30,0,0,1,1,2003
Jean-Gabriel Pageau,87,3,29,1099,12.63218391,25,96,4,22,1,0,0,0,2011
Jean-Michel Bolduc,0,0,0,0,0,0,281,9,30,0,1,0,0,2003
Jean-Michel Rizk,0,0,0,0,0,0,195,7,29,0,0,0,0,2004
Jean-Philippe Cote,27,2,13.5,278,10.2962963,4,265,9,33,0,1,0,0,2000
Jean-Philippe Morin,0,0,0,0,0,0,109,4,35,0,1,0,0,1998
Jean-Philippe Paquet,0,0,0,0,0,0,194,6,28,0,1,0,0,2005
Jean-Sebastien Berube,0,0,0,0,0,0,205,7,25,0,0,0,0,2008
Jean-Simon Allard,0,0,0,0,0,0,147,5,26,1,0,0,0,2007
Jeff Bateman,0,0,0,0,0,0,126,4,34,1,0,0,0,1999
Jeff Carter,718,10,71.8,13045,18.16852368,522,11,1,30,1,0,1,1,2003
Jeff Costello,0,0,0,0,0,0,146,5,24,0,0,0,0,2009
Jeff Dwyer,0,0,0,0,0,0,178,6,34,0,1,0,0,2000
Jeff Feniak,0,0,0,0,0,0,119,4,34,0,1,0,0,1999
Jeff Finger,199,4,49.75,3631,18.24623116,57,240,8,35,0,1,1,1,1999
Jeff Foss,0,0,0,0,0,0,166,,26,0,1,0,0,2008
Jeff Genovy,0,0,0,0,0,0,96,3,32,0,0,0,0,2002
Jeff Heerema,32,2,16,326,10.1875,6,11,1,35,0,0,0,0,1998
Jeff Jillson,140,4,35,2239,15.99285714,41,14,1,35,0,1,0,1,1999
Jeff Lucky,0,0,0,0,0,0,125,4,32,0,0,0,0,2001
Jeff MacMillan,4,1,4,33,8.25,0,215,7,36,0,1,0,0,1999
Jeff May,0,0,0,0,0,0,151,5,28,0,1,0,0,2005
Jeff Miles,0,0,0,0,0,0,268,9,34,1,0,0,0,2001
Jeff Petry,314,5,62.8,6739,21.46178344,81,45,2,27,0,1,1,1,2006
Jeff Schultz,408,8,51,7482,18.33823529,76,27,1,29,0,1,1,1,2004
Jeff Skinner,336,5,67.2,5796,17.25,216,7,1,23,1,0,1,1,2010
Jeff Taffe,180,9,20,1894,10.52222222,46,30,1,34,1,0,1,1,2000
Jeff Tambellini,242,6,40.33333333,2731,11.28512397,63,27,1,31,0,0,1,1,2003
Jeff Woywitka,278,7,39.71428571,4334,15.58992806,55,27,1,32,0,1,1,1,2001
Jekabs Redlihs,0,0,0,0,0,0,119,4,33,0,1,0,0,2002
Jens Hellgren,0,0,0,0,0,0,155,6,26,0,1,0,0,2007
Jens Karlsson,0,0,0,0,0,0,18,1,32,0,0,0,0,2001
Jere Sallinen,0,0,0,0,0,0,163,6,24,0,0,0,0,2009
Jeremie Blain,0,0,0,0,0,0,91,4,23,0,1,0,0,2010
Jeremy Colliton,57,5,11.4,509,8.929824561,6,58,2,30,1,0,0,0,2003
Jeremy Goetzinger,0,0,0,0,0,0,198,7,35,0,1,0,0,1998
Jeremy Morin,82,5,16.4,834,10.17073171,22,45,2,24,0,0,0,0,2009
Jeremy Price,0,0,0,0,0,0,113,4,24,0,1,0,0,2009
Jeremy Swanson,0,0,0,0,0,0,169,6,31,0,1,0,0,2002
Jeremy Van Hoof,0,0,0,0,0,0,57,7,34,0,1,0,0,1999
Jeremy Williams,32,5,6.4,301,9.40625,11,220,7,31,0,0,0,0,2003
Jerome Flaake,0,0,0,0,0,0,130,5,25,0,0,0,0,2008
Jerome Gauthier-Leduc,0,0,0,0,0,0,68,,23,0,1,0,0,2010
Jerome Marois,0,0,0,0,0,0,253,9,34,0,0,0,0,1999
Jerry D'Amigo,31,2,15.5,265,8.548387097,3,158,6,24,0,0,0,0,2009
Jesper Fast,69,2,34.5,809,11.72463768,14,157,6,23,0,0,0,0,2010
Jesper Samuelsson,0,0,0,0,0,0,211,7,27,1,0,0,0,2008
Jesse Blacker,1,1,1,6,6,0,58,2,24,0,1,0,0,2009
Jesse Cook,0,0,0,0,0,0,153,5,35,0,1,0,0,1999
Jesse Dudas,0,0,0,0,0,0,159,6,27,0,1,0,0,2006
Jesse Fibiger,16,1,16,97,6.0625,0,178,7,37,0,1,0,0,1998
Jesse Joensuu,129,6,21.5,1370,10.62015504,24,60,2,28,0,0,0,1,2006
Jesse Lane,0,0,0,0,0,0,91,3,32,0,1,0,0,2002
Jesse Martin,0,0,0,0,0,0,195,7,26,1,0,0,0,2006
Jesse Niinimaki,0,0,0,0,0,0,15,1,32,1,0,0,0,2002
Jevon Desautels,0,0,0,0,0,0,109,4,31,0,0,0,0,2002
Jim Abbott,0,0,0,0,0,0,216,7,35,0,0,0,0,2000
Jim Baxter,0,0,0,0,0,0,202,7,36,0,1,0,0,1999
Jim Fahey,92,4,23,1448,15.73913043,25,212,8,36,0,1,0,0,1998
Jim Henkel,0,0,0,0,0,0,217,8,36,1,0,0,0,1998
Jim McKenzie,0,0,0,0,0,0,141,5,31,0,0,0,0,2004
Jim O'Brien,63,3,21,718,11.3968254,12,29,1,26,1,0,0,0,2007
Jim Sharrow,0,0,0,0,0,0,110,,30,0,1,0,0,2003
Jim Slater,584,10,58.4,6458,11.05821918,138,30,1,32,1,0,1,1,2002
Jimmie Olvestad,111,2,55.5,1423,12.81981982,17,88,3,35,0,0,0,0,1999
Jimmie Svensson,0,0,0,0,0,0,228,7,33,1,0,0,0,2000
Jimmy Bonneau,0,0,0,0,0,0,241,8,30,0,0,0,0,2003
Jimmy Bubnick,0,0,0,0,0,0,155,6,24,1,0,0,0,2009
Jimmy Cuddihy,0,0,0,0,0,0,197,,31,1,0,0,0,2002
Jimmy Hayes,168,4,42,2154,12.82142857,66,60,2,25,0,0,1,1,2008
Jimmy Mullin,0,0,0,0,0,0,118,,23,0,0,0,0,2010
Jiri Cetkovsky,0,0,0,0,0,0,141,5,31,1,0,0,0,2002
Jiri Dopita,73,2,36.5,1082,14.82191781,33,123,5,46,1,0,0,0,1998
Jiri Fischer,305,6,50.83333333,5136,16.83934426,60,25,1,35,0,1,1,1,1998
Jiri Hudler,604,10,60.4,8881,14.70364238,371,58,2,31,1,0,1,1,2002
Jiri Jakes,0,0,0,0,0,0,147,5,32,0,0,0,0,2001
Jiri Novotny,189,4,47.25,2762,14.61375661,51,22,1,32,1,0,1,1,2001
Jiri Tlusty,416,8,52,5865,14.09855769,173,13,1,27,1,0,1,1,2006
Joachim Nermark,0,0,0,0,0,0,93,4,22,1,0,0,0,2011
Joakim Andersson,176,4,44,2182,12.39772727,33,88,3,26,1,0,1,1,2007
Joakim Lindstrom,150,6,25,1781,11.87333333,43,41,2,31,1,0,0,1,2002
Joakim Nordstrom,54,2,27,604,11.18518519,6,90,3,23,1,0,0,0,2010
Joe Barnes,0,0,0,0,0,0,64,3,29,1,0,0,0,2005
Joe Basaraba,0,0,0,0,0,0,69,3,23,0,0,0,0,2010
Joe Callahan,46,3,15.33333333,709,15.41304348,4,70,3,32,0,1,0,0,2002
Joe Campbell,0,0,0,0,0,0,233,8,33,0,1,0,0,2001
Joe Charlebois,0,0,0,0,0,0,188,6,29,0,1,0,0,2005
Joe Colborne,160,5,32,2330,14.5625,62,16,1,25,1,0,1,1,2008
Joe Cooper,0,0,0,0,0,0,219,7,30,0,0,0,0,2004
Joe Cullen,0,0,0,0,0,0,211,7,34,1,0,0,0,2000
Joe DiPenta,174,4,43.5,2189,12.58045977,23,61,3,36,0,1,1,1,1998
Joe Faust,0,0,0,0,0,0,114,4,23,0,1,0,0,2010
Joe Finley,21,2,10.5,230,10.95238095,1,27,1,28,0,1,0,0,2005
Joe Gleason,0,0,0,0,0,0,192,7,25,0,1,0,0,2008
Joe Jensen,6,1,6,39,6.5,1,232,8,32,1,0,0,0,2003
Joe Lavin,0,0,0,0,0,0,126,5,26,0,1,0,0,2007
Joe Pavelski,643,9,71.44444444,12000,18.66251944,485,205,7,31,1,0,1,1,2003
Joe Rogalski,0,0,0,0,0,0,152,6,23,0,1,0,0,2010
Joe Rullier,0,0,0,0,0,0,133,5,35,0,1,0,0,1998
Joe Ryan,0,0,0,0,0,0,48,2,27,0,1,0,0,2006
Joe Stejskal,0,0,0,0,0,0,133,5,27,0,1,0,0,2007
Joe Vitale,233,5,46.6,2537,10.88841202,44,195,7,30,1,0,1,1,2005
Joel Andresen,0,0,0,0,0,0,157,5,32,0,1,0,0,2002
Joel Armia,1,1,1,15,15,0,16,1,22,0,0,0,0,2011
Joel Broda,0,0,0,0,0,0,144,5,25,1,0,0,0,2008
Joel Champagne,0,0,0,0,0,0,129,5,25,1,0,0,0,2008
Joel Chouinard,0,0,0,0,0,0,167,6,25,0,1,0,0,2008
Joel Edmundson,0,0,0,0,0,0,46,2,22,0,1,0,0,2011
Joel Lowry,0,0,0,0,0,0,140,5,23,0,0,0,0,2011
Joel Lundqvist,134,3,44.66666667,1471,10.97761194,26,68,3,33,1,0,0,1,2000
Joel Perrault,96,6,16,1188,12.375,26,137,5,32,1,0,0,0,2001
Joel Scherban,0,0,0,0,0,0,196,7,35,1,0,0,0,1998
Joel Stepp,0,0,0,0,0,0,69,3,32,1,0,0,0,2001
Joey Crabb,179,5,35.8,2252,12.58100559,53,226,7,32,0,0,1,1,2002
Joey Hishon,2,1,2,14,7,0,17,1,23,1,0,0,0,2010
Joey Hishon,0,0,0,0,0,0,17,1,23,1,0,0,0,2010
Joey Leach,0,0,0,0,0,0,73,3,23,0,1,0,0,2010
Joey Martin,0,0,0,0,0,0,193,6,34,0,1,0,0,2000
Joey Mormina,1,1,1,8,8,0,193,6,33,0,1,0,0,2002
Joey Tenute,1,1,1,7,7,0,261,8,32,1,0,0,0,2003
Joffrey Lupul,655,11,59.54545455,10713,16.35572519,406,7,1,32,0,0,1,1,2002
Johan Alcen,0,0,0,0,0,0,195,7,27,0,0,0,0,2007
Johan Andersson,0,0,0,0,0,0,181,6,31,1,0,0,0,2003
Johan Berggren,0,0,0,0,0,0,131,4,31,0,1,0,0,2002
Johan Bjork,0,0,0,0,0,0,125,4,31,0,1,0,0,2002
Johan Dahlberg,0,0,0,0,0,0,173,6,28,0,0,0,0,2005
Johan Eneqvist,0,0,0,0,0,0,109,4,33,0,0,0,0,2000
Johan Fransson,0,0,0,0,0,0,34,2,30,0,1,0,0,2004
Johan Franzen,600,10,60,10052,16.75333333,369,97,3,35,0,0,1,1,2004
Johan Hagglund,0,0,0,0,0,0,126,4,33,1,0,0,0,2000
Johan Halvardsson,0,0,0,0,0,0,102,4,35,0,1,0,0,1999
Johan Harju,10,1,10,85,8.5,3,167,6,29,0,0,0,0,2007
Johan Larsson,68,3,22.66666667,957,14.07352941,20,56,2,23,0,0,0,0,2010
Johan Motin,1,1,1,14,14,0,103,4,26,0,1,0,0,2008
Johan Ryno,0,0,0,0,0,0,137,5,29,0,0,0,0,2005
Johan Sundstrom,11,1,11,95,8.636363636,1,50,2,23,1,0,0,0,2011
Johan Witehall,54,3,18,497,9.203703704,7,207,8,43,0,0,0,0,1998
Johannes Salmonsson,0,0,0,0,0,0,31,2,29,0,0,0,0,2004
John Adams,0,0,0,0,0,0,82,3,32,0,1,0,0,2002
John Albert,9,1,9,46,5.111111111,1,175,6,26,1,0,0,0,2007
John Armstrong,0,0,0,0,0,0,87,3,27,1,0,0,0,2006
John Carlson,398,6,66.33333333,8991,22.59045226,189,27,1,25,0,1,1,1,2008
John Carter,0,0,0,0,0,0,291,9,29,1,0,0,0,2004
John Cronin,0,0,0,0,0,0,236,8,35,0,1,0,0,1999
John de Gray,0,0,0,0,0,0,83,3,27,0,1,0,0,2006
John Doherty,0,0,0,0,0,0,57,2,31,0,1,0,0,2003
John Eichelberger,0,0,0,0,0,0,210,7,34,1,0,0,0,2000
John Erskine,491,12,40.91666667,7261,14.78818737,54,39,2,35,0,1,1,1,1998
John Flatters,0,0,0,0,0,0,174,6,28,0,1,0,0,2005
John Gaudreau,81,2,40.5,1432,17.67901235,65,104,4,22,0,0,0,0,2011
John Hecimovic,0,0,0,0,0,0,264,9,31,0,0,0,0,2003
John Klingberg,65,1,65,1420,21.84615385,40,131,5,23,0,1,0,0,2010
John Laliberte,0,0,0,0,0,0,114,4,32,0,0,0,0,2002
John Lammers,0,0,0,0,0,0,86,3,29,0,0,0,0,2004
John Lee,0,0,0,0,0,0,131,5,26,0,1,0,0,2007
John McCarthy,87,4,21.75,852,9.793103448,6,202,7,29,0,0,0,0,2006
John McFarland,0,0,0,0,0,0,33,2,23,0,0,0,0,2010
John Mitchell,412,7,58.85714286,6011,14.58980583,149,158,5,30,1,0,1,1,2003
John Moore,230,5,46,3546,15.4173913,40,21,1,24,0,1,1,1,2009
John Negrin,3,1,3,30,10,1,70,3,26,0,1,0,0,2007
John Persson,10,1,10,120,12,1,125,5,23,0,0,0,0,2011
John Pohl,115,4,28.75,1171,10.1826087,38,255,9,36,1,0,0,0,1998
John Ramage,1,1,1,18,18,0,103,4,24,0,1,0,0,2010
John Seymour,0,0,0,0,0,0,226,7,28,0,0,0,0,2005
John Tavares,432,6,72,8630,19.97685185,401,1,1,25,1,0,1,1,2009
John Toffey,0,0,0,0,0,0,287,9,32,1,0,0,0,2002
John Wessbecker,0,0,0,0,0,0,225,7,28,0,1,0,0,2005
John Westin,0,0,0,0,0,0,207,7,23,0,0,0,0,2010
John Wikner,0,0,0,0,0,0,284,9,29,0,0,0,0,2004
John Zeiler,90,4,22.5,702,7.8,5,132,5,32,0,0,0,0,2002
